video,frame,track_id,bb_left,bb_top,bb_width,bb_height,cx,cy,area,vehicle_type,orientation,speed,trajectory_length,truncation_ratio,occlusion_ratio,visibility,occ_ratio_by_vehicle,occ_ratio_by_background,occlusion_source,n_occlusion_regions,occluder_ids,occlusion_status_raw,frame_density
MVI_20011,135,14,556.1,77.54,34.25,32.15,573.225,93.61500000000001,1101.1375,car,2.3565,0.60801,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,135,15,603.15,66.635,29.75,34.405,618.025,83.8375,1023.54875,car,15.556,1.2119,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,135,16,504.5,64.385,26.8,29.04,517.9,78.905,778.272,car,338.96,1.1143,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,135,17,746.3,86.71,55.7,44.1,774.15,108.75999999999999,2456.3700000000003,van,243.48,2.9058,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,135,18,540.7,34.096,27.8,37.174,554.6,52.68299999999999,1033.4372,others,343.87,0.26988,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,135,19,581.2,47.596,23.85,19.519,593.125,57.35549999999999,465.52815,car,357.79,0.64898,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,135,20,887.2,197.48,73.8,60.71,924.1,227.83499999999998,4480.398,car,215.76,5.176,137.0,0.19704,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,5,591.15,285.06,115.25,122.76,648.775,346.44,14148.09,car,18.228,9.4308,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,7,629.05,38.682,26.45,22.548,642.275,49.956,596.3946,car,239.98,0.77957,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,8,720.95,255.98,120.7,113.41,781.3000000000001,312.685,13688.587,car,33.254,11.124,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,9,554.3,124.36,44.6,42.02,576.5999999999999,145.37,1874.092,car,346.2,1.7814,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,10,635.55,188.48,80.95,74.99,676.025,225.975,6070.4405,car,29.402,6.009,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,11,676.3,49.587,25.9,23.588,689.25,61.381,610.9292,car,245.37,1.3477,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,12,717.85,54.0,30.85,24.105,733.275,66.0525,743.6392500000001,car,246.24,1.8302,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,13,678.1,82.56,40.2,29.55,698.2,97.33500000000001,1187.91,car,239.04,2.1866,148.0,0.0,0.15189618742160577,0.8481038125783942,0.0,0.15189618742160577,background,1,,-1,15
MVI_20011,136,14,555.85,77.885,34.75,32.675,573.225,94.2225,1135.45625,car,0.0,0.6075,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,15,603.35,67.24,30.05,35.53,618.375,85.005,1067.6765,car,16.688,1.2188,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,16,503.65,65.685,27.75,28.515,517.525,79.9425,791.29125,car,340.13,1.1032,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,17,744.6,85.415,53.95,44.095,771.575,107.4625,2378.9252500000002,van,243.26,2.8834,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,18,540.5,34.01,28.0,37.865,554.5,52.942499999999995,1060.22,others,338.91,0.27787,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,19,581.0,48.288,24.15,19.432,593.075,58.004,469.28279999999995,car,355.59,0.65067,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,136,20,881.15,193.16,79.85,60.97,921.0749999999999,223.64499999999998,4868.4545,car,215.8,5.1719,137.0,0.12259,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,5,592.8,291.29,117.8,128.21,651.6999999999999,355.39500000000004,15103.138,car,18.084,9.423,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,7,628.45,38.423,26.25,22.287,641.575,49.566500000000005,585.0337499999999,car,240.89,0.80119,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,8,724.5,262.9,125.8,118.17,787.4,321.98499999999996,14865.786,car,33.254,11.124,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,9,554.0,125.31,44.3,43.57,576.15,147.095,1930.1509999999998,car,345.44,1.79,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,10,637.8,192.98,82.35,76.46,678.9749999999999,231.20999999999998,6296.480999999999,car,29.402,6.009,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,11,675.5,49.154,25.1,23.326,688.05,60.81700000000001,585.4826,car,244.84,1.3258,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,12,716.35,53.825,30.45,22.985,731.575,65.3175,699.89325,car,246.62,1.8521,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,13,676.55,81.69,39.6,29.04,696.3499999999999,96.21,1149.984,car,238.64,2.1665,148.0,0.0,0.15995744288616226,0.8400425571138377,0.0,0.15995744288616226,background,1,,-1,15
MVI_20011,137,14,555.6,78.23,35.25,33.2,573.225,94.83000000000001,1170.3000000000002,car,0.0,0.605,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,15,603.5,67.845,30.45,36.655,618.725,86.1725,1116.14475,car,16.688,1.2188,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,16,502.8,66.98,28.7,28.0,517.15,80.98,803.6,car,340.13,1.1032,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,17,742.85,84.115,52.25,44.095,768.975,106.1625,2303.96375,van,243.43,2.9069,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,18,540.35,33.923,28.15,38.557,554.4250000000001,53.2015,1085.37955,others,343.87,0.26988,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,19,580.85,48.981,24.35,19.344,593.025,58.653000000000006,471.0264000000001,car,355.59,0.65067,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,137,20,875.1,188.82,85.9,61.24,918.0500000000001,219.44,5260.5160000000005,car,215.78,5.1739,137.0,0.04744,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,5,594.45,297.52,120.4,133.67,654.6500000000001,364.35499999999996,16093.867999999999,car,18.228,9.4308,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,7,627.85,38.163,26.1,22.027,640.9,49.1765,574.9047,car,240.0,0.77944,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,8,728.05,269.82,130.9,122.94,793.5,331.28999999999996,16092.846,car,33.254,11.124,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,9,553.75,126.26,43.95,45.14,575.725,148.83,1983.9030000000002,car,346.2,1.7814,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,10,640.05,197.48,83.7,77.94,681.9,236.45,6523.578,car,29.182,5.9989,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,11,674.75,48.721,24.2,23.069,686.85,60.2555,558.2697999999999,car,244.92,1.3249,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,12,714.9,53.655,30.0,21.855,729.9,64.5825,655.65,car,246.31,1.8292,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,13,675.0,80.825,39.0,28.525,694.5,95.0875,1112.475,car,238.7,2.1652,148.0,0.0,0.1483179397289827,0.8516820602710173,0.0,0.1483179397289827,background,1,,-1,15
MVI_20011,138,14,555.3,78.575,35.8,33.715,573.1999999999999,95.4325,1206.997,car,357.63,0.60552,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,15,603.7,68.45,30.75,37.78,619.075,87.34,1161.7350000000001,car,16.688,1.2188,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,16,501.9,68.28,29.65,27.48,516.725,82.02,814.7819999999999,car,337.77,1.1235,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,17,741.1,82.815,50.5,44.105,766.35,104.86749999999999,2227.3025,van,243.7,2.9282,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,18,540.15,33.837,28.35,39.248,554.3249999999999,53.461,1112.6808,others,338.91,0.27787,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,19,580.65,49.673,24.65,19.262,592.975,59.304,474.8083,car,355.61,0.65292,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,138,20,869.0,184.5,92.0,61.49,915.0,215.245,5657.08,car,216.0,5.1886,137.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,5,596.1,303.75,123.0,139.12,657.6,373.31,17111.760000000002,car,18.233,9.4284,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,7,627.25,37.904,25.9,21.771,640.2,48.789500000000004,563.8688999999999,car,241.05,0.79998,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,8,731.6,276.75,136.0,127.69,799.6,340.595,17365.84,car,33.254,11.124,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,9,553.5,127.21,43.6,46.7,575.3,150.56,2036.1200000000001,car,346.2,1.7814,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,10,642.3,201.98,85.1,79.4,684.8499999999999,241.68,6756.94,car,29.402,6.009,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,11,673.95,48.288,23.35,22.807,685.625,59.6915,532.54345,car,245.29,1.3485,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,12,713.4,53.48,29.6,20.73,728.1999999999999,63.845,613.6080000000001,car,246.55,1.8531,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,13,673.45,79.96,38.4,28.0,692.6500000000001,93.96,1075.2,car,238.7,2.1652,148.0,0.0,0.18909970238095225,0.8109002976190478,0.0,0.18909970238095225,background,1,,-1,15
MVI_20011,139,14,555.05,78.925,36.3,34.235,573.1999999999999,96.04249999999999,1242.7305,car,0.0,0.6075,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,15,603.85,69.06,31.15,38.9,619.4250000000001,88.51,1211.735,car,16.654,1.2212,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,16,501.05,69.575,30.6,26.965,516.35,83.0575,825.129,car,340.13,1.1032,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,17,739.4,81.52,48.75,44.09,763.775,103.565,2149.3875000000003,van,243.26,2.8834,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,18,540.0,33.75,28.5,39.94,554.25,53.72,1138.29,others,343.87,0.26988,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,19,580.5,50.365,24.9,19.175,592.95,59.9525,477.4575,car,357.79,0.64898,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,139,20,862.95,180.18,98.05,61.75,911.975,211.055,6054.5875,car,215.8,5.1719,137.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,5,597.65,312.93,126.9,143.78,661.1,384.82,18245.682,car,16.914,12.03,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,7,626.8,37.385,26.0,21.68,639.8,48.224999999999994,563.68,car,215.31,0.69206,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,8,738.25,286.44,141.7,133.67,809.1,353.275,18941.038999999997,car,36.846,15.842,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,9,553.65,127.82,45.15,47.9,576.225,151.76999999999998,2162.685,car,37.397,1.5231,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,10,643.15,207.78,92.5,81.83,689.4,248.695,7569.275,car,32.987,8.3572,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,11,673.55,47.769,23.3,22.376,685.1999999999999,58.957,521.3608,car,210.05,0.84881,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,12,712.45,52.53,29.5,20.645,727.2,62.8525,609.0275,car,225.22,1.4089,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,13,672.3,79.01,38.25,27.92,691.425,92.97,1067.94,car,230.99,1.5766,148.0,0.0,0.15044946345300353,0.8495505365469964,0.0,0.15044946345300353,background,1,,-1,15
MVI_20011,140,14,555.5,80.135,36.2,33.105,573.6,96.6875,1198.401,car,31.706,0.76109,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,15,604.2,70.01,31.8,37.95,620.1,88.98500000000001,1206.8100000000002,car,54.866,0.82538,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,16,501.9,69.405,29.5,27.22,516.65,83.015,802.99,car,98.063,0.303,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,17,737.3,80.22,48.45,43.67,761.525,102.055,2115.8115000000003,van,236.05,2.7125,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,18,539.9,33.837,29.05,39.853,554.425,53.76350000000001,1157.72965,others,76.118,0.18027,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,19,580.95,50.19,25.15,19.695,593.5250000000001,60.037499999999994,495.32925,car,81.591,0.58125,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,140,20,858.9,176.97,102.1,60.37,909.9499999999999,207.155,6163.776999999999,car,207.45,4.3922,137.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,5,599.2,322.1,130.8,148.46,664.6,396.33000000000004,19418.568000000003,car,16.914,12.03,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,7,626.35,36.865,26.1,21.595,639.4,47.6625,563.6295,car,215.44,0.68981,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,8,744.9,296.13,147.45,139.64,818.625,365.95,20589.917999999998,car,36.913,15.859,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,9,553.85,128.43,46.7,49.11,577.2,152.985,2293.437,car,38.746,1.5578,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,10,644.0,213.57,99.85,84.25,693.925,255.695,8412.3625,car,32.852,8.3415,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,11,673.1,47.25,23.3,21.94,684.75,58.22,511.20200000000006,car,211.41,0.86352,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,12,711.5,51.575,29.4,20.56,726.2,61.855000000000004,604.4639999999999,car,225.07,1.4124,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,13,671.2,78.06,38.05,27.83,690.225,91.975,1058.9315,car,230.34,1.5589,148.0,0.0,0.14009404763197622,0.8599059523680238,0.0,0.14009404763197622,background,1,,-1,15
MVI_20011,141,14,555.9,81.345,36.15,31.985,573.975,97.3375,1156.25775,car,30.077,0.74825,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,15,604.55,70.96,32.5,37.0,620.8,89.46,1202.5,car,55.84,0.84595,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,16,502.8,69.23,28.35,27.48,516.975,82.97,779.0580000000001,car,97.883,0.3281,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,17,735.25,78.925,48.05,43.235,759.275,100.54249999999999,2077.44175,van,236.09,2.7111,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,18,539.85,33.923,29.55,39.767,554.625,53.8065,1175.1148500000002,others,77.798,0.20462,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,19,581.35,50.02,25.4,20.21,594.0500000000001,60.125,513.334,car,80.538,0.53224,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,141,20,854.85,173.77,90.65,58.98,900.1750000000001,203.26000000000002,5346.537,car,248.29,10.522,137.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,5,600.75,331.27,134.7,153.13,668.1,407.835,20626.610999999997,car,16.914,12.03,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,7,625.95,36.346,26.15,21.509,639.0250000000001,47.1005,562.46035,car,213.7,0.67583,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,8,751.6,305.82,153.1,145.62,828.15,378.63,22294.422,car,36.919,15.857,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,9,554.0,129.03,48.25,50.32,578.125,154.19,2427.94,car,37.397,1.5231,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,10,644.9,219.38,107.15,86.67,698.475,262.715,9286.6905,car,32.977,8.3593,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,11,672.65,46.731,23.35,21.509,684.3249999999999,57.4855,502.23515000000003,car,210.05,0.8486,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,12,710.55,50.625,29.3,20.47,725.1999999999999,60.86,599.771,car,225.14,1.4107,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,13,670.05,77.105,37.9,27.745,689.0,90.9775,1051.5355,car,230.84,1.5798,148.0,0.0,0.1542577497383594,0.8457422502616406,0.0,0.1542577497383594,background,1,,-1,15
MVI_20011,142,14,556.35,82.56,36.05,30.86,574.375,97.99000000000001,1112.503,car,31.509,0.76535,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,15,604.9,71.915,33.2,36.045,621.5,89.9375,1196.6940000000002,car,55.7,0.84735,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,16,503.65,69.06,27.25,27.74,517.275,82.93,755.915,car,97.595,0.30265,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,17,733.15,77.625,47.75,42.805,757.025,99.0275,2043.93875,van,236.05,2.7125,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,18,539.75,34.01,30.05,39.68,554.775,53.849999999999994,1192.384,others,73.916,0.15611,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,19,581.8,49.846,25.65,20.729,594.625,60.210499999999996,531.69885,car,81.542,0.58132,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,142,20,850.75,170.57,88.25,57.59,894.875,199.365,5082.3175,car,233.69,6.5773,137.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,5,602.3,340.44,138.6,157.81,671.5999999999999,419.345,21872.466,car,16.917,12.028,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,7,625.5,35.827,26.25,21.423,638.625,46.5385,562.35375,car,215.44,0.68981,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,8,758.25,315.52,158.85,151.58,837.675,391.31,24078.483,car,36.919,15.857,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,9,554.2,129.63,49.8,51.55,579.1,155.405,2567.1899999999996,car,38.804,1.5559,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,10,645.75,225.18,114.55,89.09,703.025,269.725,10205.2595,car,32.987,8.3572,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,11,672.25,46.212,23.3,21.078,683.9,56.751000000000005,491.1174,car,210.05,0.84881,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,12,709.6,49.673,29.25,20.387,724.225,59.8665,596.31975,car,224.46,1.392,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,13,668.95,76.155,37.7,27.655,687.8000000000001,89.9825,1042.5935000000002,car,230.41,1.5573,148.0,0.0,0.14113842067881682,0.8588615793211831,0.0,0.14113842067881682,background,1,,-1,15
MVI_20011,143,14,556.8,83.77,35.95,29.73,574.775,98.63499999999999,1068.7935,car,31.706,0.76109,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,15,605.25,72.865,33.9,35.095,622.2,90.4125,1189.7205,car,55.84,0.84595,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,16,504.5,68.885,26.1,28.0,517.55,82.885,730.8000000000001,car,99.293,0.27866,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,17,731.1,76.325,47.35,42.365,754.775,97.50750000000001,2005.9827500000001,van,236.0,2.7139,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,18,539.65,34.096,30.6,39.594,554.9499999999999,53.893,1211.5764000000001,others,76.118,0.18027,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,19,582.25,49.673,25.9,21.252,595.2,60.299,550.4268,car,81.25,0.58177,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,143,20,846.7,167.37,85.8,56.2,889.6,195.47,4821.96,car,233.56,6.5572,137.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,5,603.85,349.62,142.5,162.48,675.1,430.86,23153.399999999998,car,16.91,12.033,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,7,625.05,35.307,26.35,21.338,638.2249999999999,45.976,562.2563,car,215.43,0.69002,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,8,764.9,325.21,164.55,157.55,847.175,403.985,25924.852500000005,car,36.846,15.842,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,9,554.35,130.24,51.4,52.75,580.0500000000001,156.615,2711.35,car,38.136,1.5384,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,10,646.6,230.97,121.9,91.52,707.5500000000001,276.73,11156.288,car,32.852,8.3415,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,11,671.8,45.693,23.35,20.642,683.4749999999999,56.013999999999996,481.9907,car,209.97,0.85076,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,12,708.65,48.721,29.15,20.299,723.225,58.87049999999999,591.7158499999999,car,225.11,1.4114,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,13,667.8,75.2,37.55,27.57,686.5749999999999,88.985,1035.2535,car,230.84,1.5798,148.0,0.0,0.13524223777074904,0.8647577622292509,0.0,0.13524223777074904,background,1,,-1,15
MVI_20011,144,14,557.2,84.98,35.9,28.6,575.1500000000001,99.28,1026.74,car,30.077,0.74825,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,15,605.6,73.815,34.55,34.145,622.875,90.8875,1179.70975,car,54.866,0.82538,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,16,505.4,68.71,24.95,28.26,517.875,82.83999999999999,705.087,car,97.883,0.3281,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,17,729.0,75.03,47.05,41.93,752.525,95.995,1972.8065,van,236.09,2.7111,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,18,539.55,34.182,31.15,39.508,555.125,53.93600000000001,1230.6742,others,76.118,0.18027,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,19,582.65,49.5,26.2,21.77,595.75,60.385,570.374,car,81.113,0.55668,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,144,20,842.65,164.16,83.35,54.83,884.3249999999999,191.575,4570.080499999999,car,233.58,6.5557,137.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,5,605.4,358.79,146.4,167.16,678.6,442.37,24472.224000000002,car,16.91,12.033,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,7,624.65,34.788,26.45,21.252,637.875,45.413999999999994,562.1153999999999,car,211.91,0.66208,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,8,771.6,334.9,170.25,163.53,856.725,416.66499999999996,27840.982500000002,car,36.985,15.874,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,9,554.55,130.85,52.9,53.96,581.0,157.82999999999998,2854.484,car,38.079,1.5403,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,10,647.5,236.77,129.25,93.94,712.125,283.74,12141.744999999999,car,33.13,8.3708,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,11,671.35,45.173,23.35,20.212,683.025,55.279,471.9502,car,211.49,0.8616,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,12,707.7,47.769,29.05,20.211,722.225,57.8745,587.12955,car,225.11,1.4114,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,13,666.7,74.25,37.35,27.48,685.375,87.99,1026.3780000000002,car,230.34,1.5589,148.0,0.0,0.1318227787423342,0.8681772212576658,0.0,0.1318227787423342,background,1,,-1,15
MVI_20011,145,14,557.65,86.19,35.8,27.49,575.55,99.935,984.1419999999998,car,31.608,0.76322,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,15,605.95,74.77,35.25,33.19,623.575,91.365,1169.9475,car,55.7,0.84735,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,16,506.25,68.54,23.85,28.52,518.175,82.80000000000001,680.202,car,97.595,0.30265,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,17,726.9,73.73,46.7,41.5,750.25,94.48,1938.0500000000002,van,236.34,2.7333,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,18,539.5,34.269,31.6,39.421,555.3,53.9795,1245.7036,others,76.118,0.18027,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,19,583.1,49.327,26.45,22.288,596.325,60.471,589.5176,car,81.494,0.5814,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,145,20,838.55,160.96,80.95,53.45,879.025,187.685,4326.7775,car,233.69,6.5773,137.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,146,5,607.6,370.64,146.35,156.01,680.775,448.645,22832.063499999997,car,19.11,6.6436,151.0,0.06745,0.0,1.0,0.0,0.0,none,0,,,15
