video,track_id,first_frame,last_frame,n_frames_observed,track_span_frames,n_occluded_frames,occluded_frame_ratio,mean_occlusion_ratio,max_occlusion_ratio,n_occlusion_segments,longest_segment_frames,longest_segment_s,n_full_occlusion_segments,longest_full_segment_frames,n_gaps,longest_gap_frames,vehicle_type
MVI_41073,139,1476,1531,56,56,22,0.3929,0.0871,0.2377,1,22,0.88,0,0,0,0,car
MVI_41073,140,1486,1526,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,141,1486,1506,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,142,1516,1586,71,71,64,0.9014,0.5845,0.7157,1,64,2.56,0,0,0,0,car
MVI_41073,143,1516,1601,86,86,19,0.2209,0.0909,0.9871,1,19,0.76,1,1,0,0,car
MVI_41073,144,1531,1601,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,145,1536,1581,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,146,1541,1566,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,147,1561,1616,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_41073,148,1571,1626,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,149,1586,1586,1,1,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,150,1601,1626,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,151,1621,1686,66,66,63,0.9545,0.5835,0.7219,1,63,2.52,0,0,0,0,car
MVI_41073,152,1626,1671,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,153,1636,1721,86,86,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_41073,154,1651,1721,71,71,19,0.2676,0.0645,0.3474,1,19,0.76,0,0,0,0,car
MVI_41073,155,1651,1746,96,96,36,0.375,0.1624,1.0,2,21,0.84,1,1,0,0,car
MVI_41073,156,1666,1706,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,157,1676,1746,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_41073,158,1676,1676,1,1,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,159,1676,1746,71,71,65,0.9155,0.5172,0.6735,1,65,2.6,0,0,0,0,car
MVI_41073,160,1691,1711,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,161,1696,1776,81,81,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,162,1716,1766,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_41073,163,1731,1771,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,164,1736,1811,76,76,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,165,1751,1796,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,166,1766,1825,60,60,3,0.05,0.008,0.1796,1,3,0.12,0,0,0,0,car
MVI_41073,167,1766,1825,60,60,60,1.0,0.5036,0.6182,1,60,2.4,0,0,0,0,car
MVI_41073,168,1771,1825,55,55,11,0.2,0.0328,0.2271,1,11,0.44,0,0,0,0,car
MVI_41073,169,1776,1816,41,41,36,0.878,0.2689,0.3804,1,36,1.44,0,0,0,0,car
MVI_41073,170,1781,1825,45,45,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,others
MVI_41073,171,1786,1825,40,40,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,172,1806,1825,20,20,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,173,1811,1825,15,15,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,175,1021,1051,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_41073,176,1742,1754,13,13,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,1,1,76,76,76,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,2,1,66,66,66,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,3,1,46,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,4,1,61,61,61,6,0.0984,0.0313,0.4599,1,6,0.24,0,0,0,0,car
MVI_63521,5,1,101,101,101,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,6,1,486,486,486,99,0.2037,0.0455,0.2787,1,99,3.96,0,0,0,0,bus
MVI_63521,7,36,111,76,76,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,8,46,186,141,141,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,9,86,236,151,151,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,10,86,211,126,126,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,11,131,276,146,146,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63521,12,131,271,141,141,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,13,146,266,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,14,166,251,86,86,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,15,181,286,106,106,81,0.7642,0.4633,0.9498,1,81,3.24,1,12,0,0,car
MVI_63521,16,226,736,511,511,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,bus
MVI_63521,17,251,506,256,256,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,18,261,361,101,101,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,19,281,411,131,131,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63521,20,331,456,126,126,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,21,371,491,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,22,381,541,161,161,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,23,406,476,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,24,441,561,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,25,451,1421,971,971,83,0.0855,0.0196,0.3534,5,21,0.84,0,0,0,0,car
MVI_63521,26,511,621,111,111,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,27,531,676,146,146,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,28,546,661,116,116,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,29,556,671,116,116,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,30,596,706,111,111,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,31,601,721,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,32,601,721,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,33,656,786,131,131,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63521,34,656,776,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,35,661,866,206,206,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,36,721,846,126,126,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,37,771,916,146,146,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,38,786,901,116,116,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,39,816,966,151,151,19,0.1258,0.1108,1.0,1,19,0.76,1,16,0,0,car
MVI_63521,40,821,951,131,131,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,41,876,1011,136,136,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,42,906,1016,111,111,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,43,926,1051,126,126,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,44,931,1171,241,241,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,45,956,1051,96,96,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,46,966,1481,516,516,101,0.1957,0.038,0.2056,1,101,4.04,0,0,0,0,bus
MVI_63521,47,986,1101,116,116,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,48,1031,1236,206,206,11,0.0534,0.0091,0.2359,1,11,0.44,0,0,0,0,car
MVI_63521,49,1061,1201,141,141,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,50,1071,1291,221,221,41,0.1855,0.0606,0.4691,1,41,1.64,0,0,0,0,car
MVI_63521,51,1076,1201,126,126,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63521,52,1136,1391,256,256,110,0.4297,0.0995,0.7052,2,89,3.56,0,0,0,0,car
MVI_63521,53,1141,1331,191,191,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63521,54,1141,1501,361,361,203,0.5623,0.292,1.0,2,102,4.08,3,22,0,0,car
MVI_63521,55,1146,1281,136,136,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,56,1161,1276,116,116,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,57,1191,1451,261,261,109,0.4176,0.1685,0.7563,2,76,3.04,0,0,0,0,car
MVI_63521,58,1191,1366,176,176,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,59,1241,1356,116,116,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63521,60,1256,1326,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,61,1256,1426,171,171,21,0.1228,0.0563,1.0,1,21,0.84,1,2,0,0,car
MVI_63521,62,1286,1506,221,221,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,others
MVI_63521,63,1291,1591,301,301,146,0.485,0.2427,1.0,2,126,5.04,1,25,0,0,car
MVI_63521,64,1296,1406,111,111,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,65,1301,1886,586,586,35,0.0597,0.0111,0.1985,2,18,0.72,0,0,0,0,bus
MVI_63521,66,1336,1456,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,67,1381,1551,171,171,31,0.1813,0.0529,0.4383,1,31,1.24,0,0,0,0,car
MVI_63521,68,1386,1506,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,69,1396,1531,136,136,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,70,1441,1541,101,101,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,71,1476,1596,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63521,72,1486,1596,111,111,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,73,1521,1636,116,116,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,74,1526,1656,131,131,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,75,1551,1686,136,136,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,76,1616,1846,231,231,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,77,1631,1771,141,141,44,0.3121,0.1478,1.0,1,44,1.76,1,11,0,0,car
MVI_63521,78,1666,1791,126,126,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,79,1671,1836,166,166,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,80,1716,1886,171,171,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,81,1731,1841,111,111,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,82,1731,1886,156,156,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,83,1776,1941,166,166,25,0.1506,0.0346,0.2956,1,25,1.0,0,0,0,0,car
MVI_63521,84,1796,1951,156,156,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,85,1811,1911,101,101,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,86,1836,2006,171,171,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,87,1846,2016,171,171,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,88,1856,1971,116,116,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,89,1911,2055,145,145,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63521,90,1941,2055,115,115,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,1,1,46,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,2,1,76,76,76,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,3,1,936,936,936,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,bus
MVI_63525,4,1,101,101,101,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,5,41,126,86,86,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63525,6,46,196,151,151,11,0.0728,0.0304,0.5709,1,11,0.44,0,0,0,0,car
MVI_63525,7,51,126,76,76,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,8,86,151,66,66,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,9,111,181,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,10,231,326,96,96,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,11,286,361,76,76,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,12,286,351,66,66,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,13,341,381,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,14,361,421,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,15,411,476,66,66,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,16,426,496,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,17,476,546,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,18,511,581,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,19,516,586,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,20,596,676,81,81,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,21,616,686,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,22,661,731,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63525,23,756,816,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,24,761,985,225,225,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,bus
MVI_63525,25,811,891,81,81,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,26,856,976,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,27,856,916,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,28,876,951,76,76,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,29,901,966,66,66,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,30,931,985,55,55,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63525,31,951,985,35,35,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63525,32,789,955,167,167,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63544,1,1,11,11,11,11,1.0,0.4294,0.5347,1,11,0.44,0,0,0,0,van
MVI_63544,2,1,16,16,16,16,1.0,0.9284,0.9844,1,16,0.64,1,11,0,0,car
MVI_63544,3,1,56,56,56,56,1.0,0.6792,1.0,1,56,2.24,1,13,0,0,car
MVI_63544,4,1,121,121,121,119,0.9835,0.7007,1.0,1,119,4.76,1,7,0,0,bus
MVI_63544,5,4,101,98,98,88,0.898,0.437,0.9089,1,88,3.52,2,1,0,0,car
MVI_63544,6,1,91,91,91,83,0.9121,0.5561,1.0,2,53,2.12,3,15,0,0,van
MVI_63544,7,16,166,151,151,148,0.9801,0.4294,1.0,1,148,5.92,2,16,0,0,car
MVI_63544,8,76,221,146,146,131,0.8973,0.3364,0.9928,4,62,2.48,1,8,0,0,car
MVI_63544,9,81,176,96,96,96,1.0,0.8131,0.9985,1,96,3.84,1,17,0,0,car
MVI_63544,10,101,266,166,166,153,0.9217,0.3079,0.998,2,107,4.28,1,9,0,0,car
MVI_63544,11,126,246,121,121,121,1.0,0.8503,1.0,1,121,4.84,2,35,0,0,car
MVI_63544,12,216,366,151,151,84,0.5563,0.2153,0.9898,1,84,3.36,1,7,0,0,car
MVI_63544,13,341,556,216,216,39,0.1806,0.0545,0.3884,1,39,1.56,0,0,0,0,van
MVI_63544,14,551,661,111,111,12,0.1081,0.0274,0.3215,1,12,0.48,0,0,0,0,car
MVI_63544,15,591,861,271,271,30,0.1107,0.0387,0.4615,1,30,1.2,0,0,0,0,car
MVI_63544,16,816,891,76,76,8,0.1053,0.0281,0.3145,1,8,0.32,0,0,0,0,car
MVI_63544,17,1096,1160,65,65,12,0.1846,0.0458,0.2648,1,12,0.48,0,0,0,0,car
MVI_63552,1,1,31,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,2,1,26,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,3,1,11,11,11,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,4,1,26,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,5,1,36,36,36,36,1.0,0.4399,0.5549,1,36,1.44,0,0,0,0,van
MVI_63552,6,31,51,21,21,12,0.5714,0.2383,0.5384,1,12,0.48,0,0,0,0,car
MVI_63552,7,46,101,56,56,51,0.9107,0.4872,0.6762,1,51,2.04,0,0,0,0,car
MVI_63552,8,51,106,56,56,31,0.5536,0.157,0.5606,1,31,1.24,0,0,0,0,car
MVI_63552,9,56,121,66,66,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,10,61,101,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,11,86,141,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,12,91,151,61,61,57,0.9344,0.325,0.5168,1,57,2.28,0,0,0,0,car
MVI_63552,13,106,151,46,46,42,0.913,0.6558,0.8381,1,42,1.68,0,0,0,0,car
MVI_63552,14,106,111,6,6,6,1.0,0.5587,0.7309,1,6,0.24,0,0,0,0,car
MVI_63552,15,116,161,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,16,116,177,62,62,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,17,121,201,81,81,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,others
MVI_63552,18,141,206,66,66,61,0.9242,0.3145,0.4936,1,61,2.44,0,0,0,0,car
MVI_63552,19,151,211,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,20,151,211,61,61,55,0.9016,0.5907,0.7742,1,55,2.2,0,0,0,0,car
MVI_63552,21,156,211,56,56,21,0.375,0.1287,0.4538,1,21,0.84,0,0,0,0,car
MVI_63552,22,161,201,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63552,23,166,231,66,66,58,0.8788,0.2569,0.4071,1,58,2.32,0,0,0,0,car
MVI_63552,24,186,246,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,25,186,226,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,26,191,246,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,27,206,266,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,28,211,231,21,21,11,0.5238,0.2686,0.866,1,11,0.44,0,0,0,0,car
MVI_63552,29,231,240,10,10,10,1.0,0.489,0.7058,1,10,0.4,0,0,0,0,car
MVI_63552,30,241,296,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,31,241,326,86,86,49,0.5698,0.1388,0.3877,1,50,2.0,0,0,0,0,van
MVI_63552,32,251,316,66,66,25,0.3788,0.1319,0.4192,1,25,1.0,0,0,0,0,car
MVI_63552,33,266,316,51,51,47,0.9216,0.3979,0.4887,1,47,1.88,0,0,0,0,car
MVI_63552,34,291,341,51,51,49,0.9608,0.5716,0.8241,1,49,1.96,0,0,0,0,car
MVI_63552,35,301,346,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,36,301,326,26,26,16,0.6154,0.4105,0.9595,1,16,0.64,1,4,0,0,car
MVI_63552,37,306,366,61,61,44,0.7213,0.2291,0.5386,1,44,1.76,0,0,0,0,car
MVI_63552,38,311,366,56,56,50,0.8929,0.3847,0.5944,1,50,2.0,0,0,0,0,car
MVI_63552,39,316,376,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63552,40,351,411,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63552,41,371,431,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,42,391,406,16,16,10,0.625,0.321,0.9186,1,10,0.4,1,1,0,0,car
MVI_63552,43,396,441,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,44,401,451,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63552,45,426,471,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,46,431,446,16,16,7,0.4375,0.2008,0.7155,1,7,0.28,0,0,0,0,car
MVI_63552,47,431,491,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,48,451,516,66,66,59,0.8939,0.6752,0.9795,1,59,2.36,1,12,0,0,car
MVI_63552,49,461,511,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,50,461,481,21,21,13,0.619,0.3193,0.782,1,13,0.52,0,0,0,0,car
MVI_63552,51,466,516,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,52,481,541,61,61,55,0.9016,0.6436,0.9866,1,55,2.2,1,11,0,0,car
MVI_63552,53,486,511,26,26,17,0.6538,0.4361,0.8321,1,17,0.68,0,0,0,0,car
MVI_63552,54,491,566,76,76,71,0.9342,0.3211,0.5219,1,71,2.84,0,0,0,0,car
MVI_63552,55,496,566,71,71,71,1.0,0.2503,0.3248,1,71,2.84,0,0,0,0,van
MVI_63552,56,501,541,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,57,506,571,66,66,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63552,58,526,576,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,59,531,551,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,60,531,591,61,61,54,0.8852,0.6459,0.8611,1,54,2.16,0,0,0,0,car
MVI_63552,61,536,606,71,71,70,0.9859,0.2933,0.4821,1,71,2.84,0,0,0,0,van
MVI_63552,62,541,606,66,66,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63552,63,546,616,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,64,556,611,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,65,556,576,21,21,12,0.5714,0.3242,0.9913,1,12,0.48,1,1,0,0,car
MVI_63552,66,571,626,56,56,52,0.9286,0.6542,0.9065,1,52,2.08,1,3,0,0,car
MVI_63552,67,576,636,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,68,586,601,16,16,11,0.6875,0.3499,0.8591,1,11,0.44,0,0,0,0,car
MVI_63552,69,586,656,71,71,62,0.8732,0.2153,0.3543,1,63,2.52,0,0,0,0,van
MVI_63552,70,591,621,31,31,16,0.5161,0.2938,0.8004,1,16,0.64,0,0,0,0,car
MVI_63552,71,601,651,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,72,611,676,66,66,59,0.8939,0.3677,0.5435,1,59,2.36,0,0,0,0,car
MVI_63552,73,621,686,66,66,60,0.9091,0.6256,0.7905,1,60,2.4,0,0,0,0,car
MVI_63552,74,621,701,81,81,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63552,75,626,646,21,21,12,0.5714,0.317,0.9584,1,12,0.48,1,1,0,0,car
MVI_63552,76,651,676,26,26,14,0.5385,0.2797,0.8582,1,14,0.56,0,0,0,0,car
MVI_63552,77,651,701,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,78,661,726,66,66,63,0.9545,0.6427,0.8138,1,63,2.52,0,0,0,0,car
MVI_63552,79,661,736,76,76,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63552,80,661,711,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,81,676,731,56,56,20,0.3571,0.0513,0.1627,1,20,0.8,0,0,0,0,car
MVI_63552,82,686,716,31,31,16,0.5161,0.299,0.8391,1,16,0.64,0,0,0,0,car
MVI_63552,83,691,751,61,61,54,0.8852,0.3024,0.4997,1,54,2.16,0,0,0,0,car
MVI_63552,84,691,741,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63552,85,706,711,6,6,6,1.0,0.5503,0.7019,1,6,0.24,0,0,0,0,car
MVI_63552,86,706,761,56,56,53,0.9464,0.5389,0.7161,1,53,2.12,0,0,0,0,van
MVI_63552,87,716,761,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,88,716,766,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,89,721,771,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_63552,90,726,781,56,56,56,1.0,0.3715,0.5595,1,56,2.24,0,0,0,0,car
MVI_63552,91,726,791,66,66,58,0.8788,0.3045,0.4587,1,58,2.32,0,0,0,0,car
MVI_63552,92,731,756,26,26,16,0.6154,0.3564,0.9893,1,16,0.64,1,4,0,0,car
MVI_63552,93,746,781,36,36,20,0.5556,0.3853,0.9751,1,20,0.8,1,4,0,0,car
MVI_63552,94,751,806,56,56,50,0.8929,0.6007,0.7913,1,50,2.0,0,0,0,0,car
MVI_63552,95,756,806,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_63552,96,766,771,6,6,6,1.0,0.5865,0.7401,1,6,0.24,0,0,0,0,car
MVI_63552,97,771,816,46,46,10,0.2174,0.0346,0.1818,1,10,0.4,0,0,0,0,car
MVI_63552,98,771,826,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
