video,track_id,seg_id,start_frame,end_frame,length_frames,duration_s,bucket,mean_occlusion_ratio,max_occlusion_ratio,is_heavy,main_source,path_len_px,net_disp_px
MVI_41073,81,0,856,926,71,2.84,long,0.4571,0.6101,False,background,797.18,795.24
MVI_41073,83,0,901,951,51,2.04,long,0.242,0.727,True,vehicle,735.78,734.96
MVI_41073,84,0,881,947,67,2.68,long,0.4037,0.5721,False,background,771.89,770.48
MVI_41073,90,0,926,996,71,2.84,long,0.3475,0.5947,False,background,794.05,792.46
MVI_41073,96,0,991,1054,64,2.56,long,0.2204,0.3579,False,background,756.38,755.67
MVI_41073,98,0,1041,1105,65,2.6,long,0.3542,0.4682,False,background,790.81,789.85
MVI_41073,104,0,1116,1180,65,2.6,long,0.4435,0.5275,False,background,809.82,809.33
MVI_41073,105,0,1159,1206,48,1.92,long,0.4184,0.6236,False,vehicle,585.94,585.75
MVI_41073,106,0,1131,1171,41,1.64,long,0.2815,0.3998,False,vehicle,222.26,222.07
MVI_41073,111,0,1116,1176,61,2.44,long,0.6931,0.9165,True,vehicle,581.3,580.62
MVI_41073,116,0,1251,1318,68,2.72,long,0.5867,0.7068,True,background,800.03,799.58
MVI_41073,121,0,1286,1354,69,2.76,long,0.5565,0.646,False,background,800.87,800.09
MVI_41073,126,0,1356,1423,68,2.72,long,0.6585,0.7566,True,background,799.83,799.33
MVI_41073,134,0,1431,1494,64,2.56,long,0.5788,0.697,False,background,797.59,797.32
MVI_41073,136,0,1456,1506,51,2.04,long,0.4769,0.6948,False,vehicle,369.98,369.83
MVI_41073,137,0,1456,1519,64,2.56,long,0.5357,0.6071,False,background,800.15,799.51
MVI_41073,139,0,1502,1523,22,0.88,medium,0.2055,0.2377,False,vehicle,227.99,227.87
MVI_41073,142,0,1516,1579,64,2.56,long,0.6477,0.7157,True,background,796.11,795.65
MVI_41073,143,0,1583,1601,19,0.76,medium,0.4115,0.9871,True,vehicle,319.32,316.01
MVI_41073,151,0,1621,1683,63,2.52,long,0.6101,0.7219,True,background,770.96,770.41
MVI_41073,154,0,1703,1721,19,0.76,medium,0.2246,0.3474,False,vehicle,383.34,383.32
MVI_41073,155,0,1651,1671,21,0.84,medium,0.3847,0.4746,False,vehicle,84.22,84.1
MVI_41073,155,1,1732,1746,15,0.6,medium,0.4945,1.0,True,vehicle,242.28,242.13
MVI_41073,159,0,1676,1740,65,2.6,long,0.5644,0.6735,False,background,786.44,785.95
MVI_41073,166,0,1823,1825,3,0.12,short,0.1402,0.1796,False,vehicle,23.95,23.95
MVI_41073,167,0,1766,1825,60,2.4,long,0.5036,0.6182,False,background,743.29,743.05
MVI_41073,168,0,1771,1781,11,0.44,short,0.1642,0.2271,False,vehicle,55.91,55.83
MVI_41073,169,0,1781,1816,36,1.44,medium,0.3063,0.3804,False,vehicle,705.02,704.57
MVI_63521,4,0,56,61,6,0.24,short,0.2916,0.4599,False,vehicle,2.13,2.13
MVI_63521,6,0,309,407,99,3.96,long,0.2043,0.2787,False,vehicle,110.32,100.8
MVI_63521,15,0,181,261,81,3.24,long,0.6064,0.9498,True,vehicle,310.31,307.13
MVI_63521,25,0,595,612,18,0.72,medium,0.176,0.2018,False,vehicle,4.1,1.24
MVI_63521,25,1,649,669,21,0.84,medium,0.24,0.3084,False,vehicle,6.06,1.77
MVI_63521,25,2,889,907,19,0.76,medium,0.275,0.3534,False,vehicle,3.91,1.01
MVI_63521,25,3,985,992,8,0.32,short,0.2004,0.2694,False,vehicle,1.57,0.67
MVI_63521,25,4,1209,1225,17,0.68,medium,0.1837,0.2415,False,vehicle,5.0,2.49
MVI_63521,39,0,816,834,19,0.76,medium,0.8802,1.0,True,vehicle,4.72,4.08
MVI_63521,46,0,1351,1451,101,4.04,long,0.1678,0.2056,False,vehicle,122.07,114.67
MVI_63521,48,0,1073,1083,11,0.44,short,0.17,0.2359,False,vehicle,4.26,4.09
MVI_63521,50,0,1098,1138,41,1.64,long,0.3268,0.4691,False,vehicle,14.86,12.2
MVI_63521,52,0,1136,1156,21,0.84,medium,0.4858,0.7052,True,vehicle,12.26,10.12
MVI_63521,52,1,1238,1326,89,3.56,long,0.1564,0.22,False,vehicle,111.16,105.9
MVI_63521,54,0,1183,1283,101,4.04,long,0.5343,0.9643,True,vehicle,88.95,35.67
MVI_63521,54,1,1400,1501,102,4.08,long,0.4984,1.0,True,vehicle,470.79,445.43
MVI_63521,57,0,1191,1266,76,3.04,long,0.5116,0.7563,True,vehicle,44.93,33.78
MVI_63521,57,1,1327,1359,33,1.32,medium,0.1129,0.1284,False,vehicle,38.9,38.78
MVI_63521,61,0,1256,1276,21,0.84,medium,0.4587,1.0,True,vehicle,8.05,7.49
MVI_63521,63,0,1304,1429,126,5.04,long,0.5439,1.0,True,vehicle,102.29,71.56
MVI_63521,63,1,1433,1453,21,0.84,medium,0.2161,0.2457,False,vehicle,9.1,8.12
MVI_63521,65,0,1506,1522,17,0.68,medium,0.1828,0.1985,False,vehicle,4.37,2.54
MVI_63521,65,1,1686,1703,18,0.72,medium,0.1697,0.192,False,vehicle,7.9,7.84
MVI_63521,67,0,1381,1411,31,1.24,medium,0.2917,0.4383,False,vehicle,19.64,17.47
MVI_63521,77,0,1728,1771,44,1.76,long,0.4695,1.0,True,vehicle,26.14,22.6
MVI_63521,83,0,1859,1883,25,1.0,medium,0.216,0.2956,False,vehicle,68.54,68.38
MVI_63525,6,0,46,56,11,0.44,short,0.417,0.5709,False,vehicle,9.66,5.33
MVI_63544,1,0,1,11,11,0.44,short,0.4294,0.5347,False,both,71.62,59.74
MVI_63544,2,0,1,16,16,0.64,medium,0.9284,0.9844,True,background,253.01,252.0
MVI_63544,3,0,1,56,56,2.24,long,0.6792,1.0,True,background,520.32,518.21
MVI_63544,4,0,1,119,119,4.76,long,0.7119,1.0,True,background,356.95,353.99
MVI_63544,5,0,4,91,88,3.52,long,0.4867,0.9089,True,vehicle,569.31,565.6
MVI_63544,6,0,2,31,30,1.2,medium,0.7801,1.0,True,both,120.7,118.22
MVI_63544,6,1,39,91,53,2.12,long,0.5046,0.9976,True,background,518.25,513.87
MVI_63544,7,0,16,163,148,5.92,long,0.4366,1.0,True,background,780.45,768.3
MVI_63544,8,0,76,121,46,1.84,long,0.4269,0.6836,False,both,103.19,101.42
MVI_63544,8,1,125,138,14,0.56,medium,0.1234,0.1434,False,background,48.7,48.37
MVI_63544,8,2,143,153,11,0.44,short,0.1285,0.1559,False,background,44.73,44.68
MVI_63544,8,3,159,220,62,2.48,long,0.4059,0.9928,True,background,488.49,486.62
MVI_63544,9,0,81,176,96,3.84,long,0.8131,0.9985,True,background,765.41,759.7
MVI_63544,10,0,101,148,48,1.92,long,0.202,0.3202,False,background,95.32,92.82
MVI_63544,10,1,159,265,107,4.28,long,0.3795,0.998,True,both,654.98,648.11
MVI_63544,11,0,126,246,121,4.84,long,0.8503,1.0,True,background,838.83,833.07
MVI_63544,12,0,283,366,84,3.36,long,0.3591,0.9898,True,background,519.39,515.86
MVI_63544,13,0,438,476,39,1.56,long,0.2974,0.3884,False,background,160.38,154.56
MVI_63544,14,0,561,572,12,0.48,short,0.2494,0.3215,False,background,203.65,201.63
MVI_63544,15,0,689,718,30,1.2,medium,0.3419,0.4615,False,background,124.01,123.72
MVI_63544,16,0,821,828,8,0.32,short,0.2576,0.3145,False,background,195.07,194.84
MVI_63544,17,0,1102,1113,12,0.48,short,0.2347,0.2648,False,background,240.85,239.75
MVI_63552,5,0,1,36,36,1.44,medium,0.4399,0.5549,False,background,361.84,361.21
MVI_63552,6,0,31,42,12,0.48,short,0.4086,0.5384,False,background,159.4,155.66
MVI_63552,7,0,51,101,51,2.04,long,0.535,0.6762,False,background,738.79,735.83
MVI_63552,8,0,51,81,31,1.24,medium,0.2837,0.5606,False,vehicle,507.49,506.87
MVI_63552,12,0,95,151,57,2.28,long,0.3464,0.5168,False,background,682.96,682.18
MVI_63552,13,0,110,151,42,1.68,long,0.716,0.8381,True,background,652.85,651.95
MVI_63552,14,0,106,111,6,0.24,short,0.5587,0.7309,True,background,58.71,58.66
MVI_63552,18,0,146,206,61,2.44,long,0.3394,0.4936,False,background,710.33,709.07
MVI_63552,20,0,157,211,55,2.2,long,0.6541,0.7742,True,background,745.12,743.42
MVI_63552,21,0,161,181,21,0.84,medium,0.3432,0.4538,False,vehicle,192.58,192.26
MVI_63552,23,0,174,231,58,2.32,long,0.2909,0.4071,False,background,683.81,683.18
MVI_63552,28,0,211,221,11,0.44,short,0.5077,0.866,True,background,159.85,156.83
MVI_63552,29,0,231,240,10,0.4,short,0.489,0.7058,True,background,127.88,89.71
MVI_63552,31,0,252,301,50,2.0,long,0.2369,0.3877,False,vehicle,488.35,487.95
MVI_63552,32,0,292,316,25,1.0,medium,0.3357,0.4192,False,vehicle,158.94,158.76
MVI_63552,33,0,270,316,47,1.88,long,0.4303,0.4887,False,background,668.54,668.18
MVI_63552,34,0,293,341,49,1.96,long,0.5939,0.8241,True,background,715.72,714.48
MVI_63552,36,0,301,316,16,0.64,medium,0.6642,0.9595,True,background,199.03,198.01
MVI_63552,37,0,323,366,44,1.76,long,0.3176,0.5386,False,vehicle,425.58,424.36
MVI_63552,38,0,317,366,50,2.0,long,0.43,0.5944,False,background,695.93,694.82
MVI_63552,42,0,391,400,10,0.4,short,0.5091,0.9186,True,background,166.58,166.54
MVI_63552,46,0,431,437,7,0.28,short,0.4462,0.7155,True,background,137.89,137.53
MVI_63552,48,0,458,516,59,2.36,long,0.7529,0.9795,True,background,723.79,722.45
MVI_63552,50,0,461,473,13,0.52,medium,0.5057,0.782,True,background,177.62,177.46
MVI_63552,52,0,487,541,55,2.2,long,0.7128,0.9866,True,background,714.26,713.01
MVI_63552,53,0,486,502,17,0.68,medium,0.6598,0.8321,True,background,169.35,167.22
MVI_63552,54,0,496,566,71,2.84,long,0.3431,0.5219,False,background,678.16,676.07
MVI_63552,55,0,496,566,71,2.84,long,0.2503,0.3248,False,vehicle,729.14,726.44
MVI_63552,60,0,538,591,54,2.16,long,0.7288,0.8611,True,background,731.94,729.38
MVI_63552,61,0,536,606,71,2.84,long,0.2933,0.4821,False,background,762.54,759.45
MVI_63552,65,0,556,567,12,0.48,short,0.559,0.9913,True,background,170.55,169.77
MVI_63552,66,0,575,626,52,2.08,long,0.7026,0.9065,True,background,693.23,692.1
MVI_63552,68,0,586,596,11,0.44,short,0.5003,0.8591,True,background,141.38,138.84
MVI_63552,69,0,594,656,63,2.52,long,0.2405,0.3543,False,background,667.23,665.41
MVI_63552,70,0,591,606,16,0.64,medium,0.5602,0.8004,True,background,178.25,177.47
MVI_63552,72,0,618,676,59,2.36,long,0.4092,0.5435,False,background,662.14,660.42
MVI_63552,73,0,627,686,60,2.4,long,0.6873,0.7905,True,background,735.45,734.59
MVI_63552,75,0,626,637,12,0.48,short,0.5495,0.9584,True,background,189.57,188.56
MVI_63552,76,0,651,664,14,0.56,medium,0.5127,0.8582,True,background,188.56,187.74
MVI_63552,78,0,664,726,63,2.52,long,0.6731,0.8138,True,background,740.33,737.58
MVI_63552,81,0,712,731,20,0.8,medium,0.1345,0.1627,False,vehicle,155.87,155.66
MVI_63552,82,0,686,701,16,0.64,medium,0.5756,0.8391,True,background,184.7,184.1
MVI_63552,83,0,698,751,54,2.16,long,0.3398,0.4997,False,background,673.82,673.16
MVI_63552,85,0,706,711,6,0.24,short,0.5503,0.7019,True,background,48.56,48.56
MVI_63552,86,0,709,761,53,2.12,long,0.5678,0.7161,True,background,694.97,694.26
MVI_63552,90,0,726,781,56,2.24,long,0.3715,0.5595,False,vehicle,679.9,678.92
MVI_63552,91,0,734,791,58,2.32,long,0.3453,0.4587,False,background,656.9,654.05
MVI_63552,92,0,731,746,16,0.64,medium,0.5787,0.9893,True,background,215.85,214.04
MVI_63552,93,0,746,765,20,0.8,medium,0.6917,0.9751,True,background,188.09,179.01
MVI_63552,94,0,757,806,50,2.0,long,0.6711,0.7913,True,background,668.25,667.44
MVI_63552,96,0,766,771,6,0.24,short,0.5865,0.7401,True,background,56.05,56.05
MVI_63552,97,0,771,780,10,0.4,short,0.1503,0.1818,False,vehicle,87.32,87.21
MVI_63552,99,0,781,796,16,0.64,medium,0.5831,0.7409,True,background,187.14,185.53
MVI_63552,101,0,796,856,61,2.44,long,0.4203,0.5961,False,background,661.69,660.42
MVI_63552,102,0,806,824,19,0.76,medium,0.5686,0.7693,True,background,215.98,215.3
MVI_63552,105,0,827,876,50,2.0,long,0.7485,0.8696,True,background,647.38,646.11
MVI_63552,107,0,850,911,62,2.48,long,0.4593,0.6546,False,background,669.08,667.1
MVI_63552,111,0,881,898,18,0.72,medium,0.5634,0.8798,True,background,229.47,228.94
MVI_63552,113,0,899,951,53,2.12,long,0.4151,0.5895,False,background,626.01,625.26
MVI_63552,114,0,896,931,36,1.44,medium,0.2557,0.6359,False,vehicle,548.34,547.9
MVI_63552,117,0,921,927,7,0.28,short,0.3711,0.6125,False,background,123.67,123.27
MVI_63552,119,0,932,981,50,2.0,long,0.7548,0.9323,True,background,673.93,673.34
MVI_63552,120,0,926,956,31,1.24,medium,0.3533,0.5061,False,vehicle,492.77,489.86
MVI_63552,122,0,958,1011,54,2.16,long,0.6007,0.7756,True,background,686.81,684.76
MVI_63552,123,0,956,969,14,0.56,medium,0.5935,0.9988,True,background,214.61,211.79
MVI_63552,124,0,961,1011,51,2.04,long,0.3289,0.4024,False,vehicle,711.65,710.48
MVI_63552,127,0,987,1041,55,2.2,long,0.6899,0.7996,True,background,707.42,706.12
MVI_63552,128,0,991,997,7,0.28,short,0.3292,0.5012,False,background,102.17,101.24
MVI_63552,129,0,997,1051,55,2.2,long,0.3863,0.5115,False,background,669.94,668.3
MVI_63552,131,0,1016,1029,14,0.56,medium,0.5116,0.944,True,background,214.08,213.88
MVI_63552,132,0,1026,1081,56,2.24,long,0.7801,0.9505,True,background,681.38,680.51
MVI_63552,133,0,1026,1036,11,0.44,short,0.2686,0.3156,False,vehicle,82.62,82.19
MVI_63552,135,0,1041,1056,16,0.64,medium,0.5416,0.9945,True,background,220.05,212.92
MVI_63552,138,0,1064,1116,53,2.12,long,0.8067,1.0,True,background,673.06,672.21
MVI_63552,140,0,1076,1087,12,0.48,short,0.5672,0.9903,True,background,162.57,161.87
MVI_63552,141,0,1086,1131,46,1.84,long,0.3015,0.4119,False,vehicle,715.94,715.1
MVI_63552,143,0,1114,1150,37,1.48,medium,0.5009,0.6414,False,background,541.39,540.71
MVI_63552,145,0,1116,1146,31,1.24,medium,0.639,0.7556,True,both,550.21,549.82
MVI_63552,146,0,1126,1135,10,0.4,short,0.3902,0.6972,False,background,150.17,150.16
MVI_63552,149,0,1141,1150,10,0.4,short,0.7719,0.9759,True,background,129.87,127.81
MVI_63552,152,0,145,157,13,0.52,medium,0.6811,0.9907,True,background,193.7,191.94
MVI_63553,5,0,1,8,8,0.32,short,0.3159,0.4967,False,background,114.52,114.48
MVI_63553,6,0,1,46,46,1.84,long,0.5106,0.5697,False,background,280.36,279.5
MVI_63553,9,0,1,76,76,3.04,long,0.5307,0.7977,True,background,797.66,796.72
MVI_63553,10,0,18,53,36,1.44,medium,0.2571,0.3485,False,background,519.13,518.9
MVI_63553,10,1,84,87,4,0.16,short,0.1908,0.2617,False,background,16.29,15.94
MVI_63553,13,0,31,39,9,0.36,short,0.3793,0.699,False,background,138.23,137.59
MVI_63553,15,0,52,116,65,2.6,long,0.7107,0.8837,True,background,824.87,823.4
MVI_63553,16,0,56,95,40,1.6,long,0.8804,1.0,True,background,497.24,487.24
MVI_63553,17,0,64,136,73,2.92,long,0.3674,0.6231,False,both,771.83,770.9
MVI_63553,18,0,73,136,64,2.56,long,0.664,0.9507,True,background,784.53,782.21
MVI_63553,23,0,111,141,31,1.24,medium,0.384,0.4827,False,vehicle,446.82,446.75
MVI_63553,24,0,115,181,67,2.68,long,0.3824,0.6418,False,background,772.08,770.93
MVI_63553,25,0,121,142,22,0.88,medium,0.6696,0.9981,True,background,257.94,254.47
MVI_63553,28,0,142,201,60,2.4,long,0.7484,0.9219,True,background,763.73,763.15
MVI_63553,29,0,159,210,52,2.08,long,0.2407,0.4399,False,vehicle,450.84,450.03
MVI_63553,31,0,152,221,70,2.8,long,0.401,0.6484,False,background,787.37,784.87
MVI_63553,32,0,189,226,38,1.52,long,0.1292,0.1807,False,vehicle,242.9,241.81
MVI_63553,33,0,156,178,23,0.92,medium,0.7074,0.9881,True,background,237.94,237.52
MVI_63553,38,0,207,266,60,2.4,long,0.7021,0.9206,True,background,784.55,782.84
MVI_63553,41,0,263,306,44,1.76,long,0.3239,0.4948,False,vehicle,302.61,302.03
MVI_63553,42,0,243,301,59,2.36,long,0.4697,0.5882,False,background,741.09,740.26
MVI_63553,43,0,241,269,29,1.16,medium,0.2368,0.4949,False,vehicle,483.16,482.5
MVI_63553,44,0,241,256,16,0.64,medium,0.5949,0.9476,True,background,229.41,228.8
MVI_63553,48,0,261,326,66,2.64,long,0.7552,0.9058,True,background,777.43,776.17
MVI_63553,51,0,293,356,64,2.56,long,0.846,0.9991,True,background,772.19,770.72
MVI_63553,52,0,296,306,11,0.44,short,0.643,0.9931,True,background,195.9,192.35
MVI_63553,54,0,308,371,64,2.56,long,0.4317,0.5544,False,background,769.45,768.51
MVI_63553,57,0,331,396,66,2.64,long,0.4491,0.6121,False,vehicle,788.76,786.96
MVI_63553,60,0,341,342,2,0.08,short,0.1248,0.1467,False,vehicle,19.96,19.96
MVI_63553,60,1,385,401,17,0.68,medium,0.1529,0.1904,False,vehicle,124.96,124.95
MVI_63553,62,0,373,436,64,2.56,long,0.2966,0.5346,False,background,737.32,735.73
MVI_63553,63,0,381,394,14,0.56,medium,0.559,0.9308,True,background,206.2,203.94
MVI_63553,64,0,387,456,70,2.8,long,0.7813,0.9934,True,background,807.7,806.31
MVI_63553,65,0,396,466,71,2.84,long,0.4329,0.5453,False,both,752.27,751.87
MVI_63553,66,0,391,410,20,0.8,medium,0.5537,0.898,True,background,230.51,227.98
MVI_63553,67,0,420,491,72,2.88,long,0.7803,0.9664,True,background,798.71,797.62
MVI_63553,70,0,447,516,70,2.8,long,0.6313,0.786,True,background,791.13,789.07
MVI_63553,71,0,498,501,4,0.16,short,0.3286,0.346,False,vehicle,97.59,97.59
MVI_63553,73,0,487,535,49,1.96,long,0.2834,0.468,False,background,632.04,631.29
MVI_63553,74,0,516,546,31,1.24,medium,0.2384,0.4127,False,vehicle,297.83,297.29
MVI_63553,75,0,496,509,14,0.56,medium,0.5725,0.9022,True,background,216.22,214.39
MVI_63553,76,0,512,571,60,2.4,long,0.7054,0.9671,True,background,757.8,756.62
MVI_63553,78,0,556,571,16,0.64,medium,0.3737,0.4786,False,vehicle,384.85,384.64
MVI_63553,79,0,533,591,59,2.36,long,0.4181,0.6058,False,background,768.97,768.16
MVI_63553,82,0,564,572,9,0.36,short,0.1542,0.2168,False,background,116.34,113.97
MVI_63553,83,0,616,636,21,0.84,medium,0.2458,0.3586,False,vehicle,110.8,110.58
MVI_63553,84,0,560,626,67,2.68,long,0.8523,1.0,True,background,778.21,775.74
MVI_63553,85,0,584,641,58,2.32,long,0.2154,0.4051,False,background,702.43,701.68
MVI_63553,86,0,588,656,69,2.76,long,0.5624,0.7675,True,background,789.18,787.46
MVI_63553,88,0,591,604,14,0.56,medium,0.5429,0.8187,True,background,222.58,218.14
MVI_63553,91,0,616,630,15,0.6,medium,0.5485,0.8393,True,background,211.66,210.86
MVI_63553,93,0,648,711,64,2.56,long,0.3521,0.4844,False,background,714.76,714.16
MVI_63553,95,0,661,675,15,0.6,medium,0.5598,0.9181,True,background,256.47,254.49
MVI_63553,96,0,664,721,58,2.32,long,0.8218,0.9448,True,background,769.19,768.54
MVI_63553,97,0,673,701,29,1.16,medium,0.2568,0.3087,False,vehicle,408.26,406.78
MVI_63553,99,0,681,699,19,0.76,medium,0.5123,0.7865,True,background,233.34,232.17
MVI_63553,102,0,710,766,57,2.28,long,0.3041,0.4441,False,vehicle,569.77,569.13
MVI_63553,103,0,710,781,72,2.88,long,0.3102,0.6101,False,background,798.36,797.49
MVI_63553,105,0,722,781,60,2.4,long,0.6582,0.8151,True,background,825.39,822.83
MVI_63553,107,0,721,735,15,0.6,medium,0.566,0.9857,True,background,217.17,215.75
MVI_63553,109,0,760,825,66,2.64,long,0.2874,0.4209,False,background,747.33,746.74
MVI_63553,111,0,835,841,7,0.28,short,0.1284,0.1475,False,vehicle,32.93,32.93
MVI_63553,113,0,778,836,59,2.36,long,0.8258,0.9435,True,background,784.28,783.04
MVI_63553,114,0,776,786,11,0.44,short,0.4817,0.7633,True,background,156.35,156.0
MVI_63553,115,0,776,846,71,2.84,long,0.3752,0.5971,False,background,883.94,882.72
MVI_63553,116,0,796,806,11,0.44,short,0.1676,0.1885,False,background,100.48,100.23
MVI_63553,118,0,801,886,86,3.44,long,0.2612,0.5828,False,vehicle,844.54,842.11
MVI_63553,119,0,832,896,65,2.6,long,0.6991,0.8615,True,background,782.66,781.26
MVI_63553,120,0,856,883,28,1.12,medium,0.2423,0.2941,False,vehicle,297.7,297.51
MVI_63553,121,0,849,916,68,2.72,long,0.3559,0.5311,False,background,758.21,755.69
MVI_63553,123,0,894,938,45,1.8,long,0.2715,0.4423,False,vehicle,351.24,350.33
MVI_63553,124,0,880,941,62,2.48,long,0.8114,1.0,True,background,762.45,761.52
MVI_63553,125,0,876,941,66,2.64,long,0.3914,0.53,False,both,878.32,876.29
MVI_63553,126,0,886,898,13,0.52,medium,0.5211,0.8344,True,background,178.84,178.27
MVI_63553,129,0,927,986,60,2.4,long,0.736,1.0,True,background,781.26,779.31
MVI_63553,131,0,966,976,11,0.44,short,0.4251,0.6327,False,background,141.34,139.97
MVI_63553,134,0,1001,1066,66,2.64,long,0.7019,0.9155,True,background,738.78,736.84
MVI_63553,135,0,1001,1056,56,2.24,long,0.4304,0.6495,False,both,809.44,808.96
MVI_63553,139,0,1034,1096,63,2.52,long,0.4581,0.5849,False,background,737.73,736.93
MVI_63553,140,0,1073,1106,34,1.36,medium,0.1961,0.2895,False,vehicle,274.17,273.33
MVI_63553,142,0,1046,1059,14,0.56,medium,0.4871,0.8637,True,background,191.81,190.26
MVI_63553,144,0,1055,1108,54,2.16,long,0.2302,0.3105,False,background,657.3,656.86
MVI_63553,145,0,1063,1121,59,2.36,long,0.8421,0.9775,True,background,772.23,771.2
MVI_63553,146,0,1083,1141,59,2.36,long,0.4273,0.652,False,background,721.08,719.9
MVI_63553,148,0,1076,1086,11,0.44,short,0.4237,0.7974,True,background,165.81,165.4
MVI_63553,149,0,1111,1151,41,1.64,long,0.3172,0.4274,False,vehicle,793.25,792.07
MVI_63553,152,0,1131,1141,11,0.44,short,0.4136,0.7448,True,background,182.16,180.3
MVI_63553,156,0,1169,1225,57,2.28,long,0.3484,0.5098,False,background,688.08,686.5
MVI_63553,156,1,1229,1236,8,0.32,short,0.2021,0.2342,False,both,37.21,37.21
MVI_63553,157,0,1181,1201,21,0.84,medium,0.308,0.4462,False,vehicle,242.41,242.25
MVI_63553,159,0,1182,1246,65,2.6,long,0.6187,0.797,True,background,801.26,799.52
MVI_63553,160,0,1181,1246,66,2.64,long,0.4155,0.6938,False,vehicle,817.17,816.51
MVI_63553,161,0,1186,1194,9,0.36,short,0.4659,0.7865,True,background,138.85,138.09
MVI_63553,162,0,1201,1206,6,0.24,short,0.5904,0.7437,True,background,53.52,52.86
MVI_63553,163,0,1201,1212,12,0.48,short,0.4543,0.6419,False,background,154.52,153.99
MVI_63553,165,0,1220,1281,62,2.48,long,0.3808,0.6552,False,background,752.17,751.37
MVI_63553,166,0,1233,1287,55,2.2,long,0.3457,0.6208,False,vehicle,524.55,522.31
MVI_63553,166,1,1298,1321,24,0.96,medium,0.2578,0.4789,False,vehicle,99.38,97.7
MVI_63553,170,0,1252,1323,72,2.88,long,0.3971,0.585,False,vehicle,647.51,646.19
MVI_63553,170,1,1328,1331,4,0.16,short,0.1566,0.2031,False,vehicle,18.84,18.84
MVI_63553,171,0,1258,1326,69,2.76,long,0.2803,0.4752,False,both,734.72,733.14
MVI_63553,172,0,1256,1308,53,2.12,long,0.2585,0.4099,False,vehicle,706.51,705.91
MVI_63553,172,1,1313,1326,14,0.56,medium,0.1909,0.2434,False,vehicle,88.09,88.01
MVI_63553,173,0,1270,1326,57,2.28,long,0.697,0.8331,True,background,760.36,759.18
MVI_63553,174,0,1282,1324,43,1.72,long,0.3258,0.5311,False,background,546.21,545.08
MVI_63553,174,1,1328,1346,19,0.76,medium,0.2262,0.3279,False,background,127.65,127.21
MVI_63553,176,0,1271,1281,11,0.44,short,0.4591,0.8215,True,background,139.34,139.23
MVI_63553,177,0,1311,1319,9,0.36,short,0.4206,0.7225,True,background,157.27,156.17
MVI_63553,180,0,1389,1397,9,0.36,short,0.1372,0.1606,False,vehicle,48.22,48.22
MVI_63553,181,0,1336,1345,10,0.4,short,0.4351,0.6849,False,background,178.43,177.96
MVI_63553,182,0,1342,1401,60,2.4,long,0.7548,0.9673,True,background,751.5,748.43
MVI_63553,183,0,1352,1405,54,2.16,long,0.453,0.5716,False,background,649.0,647.81
MVI_63553,185,0,1374,1405,32,1.28,medium,0.7829,0.9237,True,background,531.77,530.62
MVI_63553,186,0,1385,1405,21,0.84,medium,0.4335,0.573,False,background,327.41,327.12
MVI_63553,189,0,1099,1110,12,0.48,short,0.4834,0.7204,True,background,162.22,161.78
MVI_63553,190,0,1305,1361,57,2.28,long,0.6712,0.8441,True,background,773.26,772.31
MVI_63554,3,0,1,11,11,0.44,short,0.3701,0.4877,False,background,62.54,62.45
MVI_63554,4,0,1,26,26,1.04,medium,0.8288,0.9447,True,background,203.26,202.96
MVI_63554,5,0,1,40,40,1.6,long,0.2579,0.3789,False,background,351.05,350.61
MVI_63554,8,0,11,23,13,0.52,medium,0.5787,0.9815,True,background,213.78,206.66
MVI_63554,9,0,17,71,55,2.2,long,0.8846,0.9984,True,background,752.8,751.79
MVI_63554,11,0,50,101,52,2.08,long,0.7168,0.8946,True,background,699.8,698.53
MVI_63554,13,0,51,66,16,0.64,medium,0.5784,0.8089,True,background,221.43,220.02
MVI_63554,15,0,77,141,65,2.6,long,0.3817,0.4842,False,background,672.66,672.04
MVI_63554,19,0,115,176,62,2.48,long,0.4712,0.6477,False,both,656.46,655.18
MVI_63554,20,0,120,176,57,2.28,long,0.6918,0.9046,True,background,726.48,724.79
MVI_63554,22,0,136,196,61,2.44,long,0.492,0.5709,False,vehicle,739.23,738.57
MVI_63554,23,0,156,200,45,1.8,long,0.3138,0.4287,False,vehicle,545.75,545.58
MVI_63554,24,0,146,156,11,0.44,short,0.548,0.8813,True,background,169.12,169.1
MVI_63554,25,0,161,211,51,2.04,long,0.8282,1.0,True,background,689.93,688.57
MVI_63554,30,0,208,281,74,2.96,long,0.4319,0.5971,False,both,764.31,763.39
MVI_63554,31,0,201,276,76,3.04,long,0.3677,0.5091,False,vehicle,823.38,819.91
MVI_63554,32,0,213,276,64,2.56,long,0.9057,1.0,True,background,756.57,756.06
MVI_63554,33,0,262,306,45,1.8,long,0.2713,0.4292,False,vehicle,365.96,365.09
MVI_63554,35,0,236,251,16,0.64,medium,0.2551,0.6202,False,vehicle,188.89,188.88
MVI_63554,36,0,248,306,59,2.36,long,0.9148,1.0,True,background,739.16,737.2
MVI_63554,41,0,357,381,25,1.0,medium,0.3293,0.4275,False,vehicle,138.22,137.92
MVI_63554,42,0,291,301,11,0.44,short,0.5213,0.9779,True,background,186.17,184.58
MVI_63554,43,0,305,366,62,2.48,long,0.9213,1.0,True,background,748.76,747.99
MVI_63554,44,0,323,386,64,2.56,long,0.3417,0.4642,False,background,712.26,711.18
