video,track_id,event_id,start_frame,end_frame,length_frames,has_full,gt_before,gt_after,eligible,exclusion_reason
MVI_40213,139,0,944,951,8,False,True,False,False,gt_missing_after
MVI_40213,146,0,996,1036,41,False,False,False,False,gt_missing_before
MVI_40213,147,0,996,1020,25,False,False,True,False,gt_missing_before
MVI_40213,148,0,1011,1016,6,False,False,False,False,gt_missing_before
MVI_40213,150,0,1036,1056,21,False,False,True,False,gt_missing_before
MVI_40213,152,0,1051,1056,6,False,False,False,False,gt_missing_before
MVI_40213,155,0,1081,1086,6,False,False,False,False,gt_missing_before
MVI_40213,157,0,1126,1131,6,False,True,False,False,gt_missing_after
MVI_40213,159,0,1101,1122,22,False,False,True,False,gt_missing_before
MVI_40213,163,0,1171,1176,6,False,False,False,False,gt_missing_before
MVI_40213,171,0,1236,1255,20,False,False,True,False,gt_missing_before
MVI_40213,174,0,1271,1276,6,False,False,False,False,gt_missing_before
MVI_40213,175,0,1291,1309,19,False,False,True,False,gt_missing_before
MVI_40213,181,0,1326,1347,22,False,False,True,False,gt_missing_before
MVI_40213,182,0,1326,1331,6,False,False,False,False,gt_missing_before
MVI_40213,184,0,1384,1396,13,False,True,False,False,gt_missing_after
MVI_40213,188,0,1409,1416,8,False,True,False,False,gt_missing_after
MVI_40213,189,0,1411,1431,21,False,False,True,False,gt_missing_before
MVI_40213,195,0,1471,1493,23,False,False,True,False,gt_missing_before
MVI_40213,198,0,1506,1510,5,False,False,True,False,gt_missing_before
MVI_40213,198,1,1535,1538,4,False,True,True,True,
MVI_40213,199,0,1526,1547,22,False,False,True,False,gt_missing_before
MVI_40213,202,0,1577,1581,5,False,True,False,False,gt_missing_after
MVI_40213,204,0,1546,1568,23,False,False,True,False,gt_missing_before
MVI_40213,205,0,1561,1601,41,True,False,False,False,gt_missing_before
MVI_40213,206,0,1566,1588,23,False,False,True,False,gt_missing_before
MVI_40213,207,0,1566,1571,6,False,False,False,False,gt_missing_before
MVI_40213,209,0,1640,1646,7,False,True,False,False,gt_missing_after
MVI_40213,210,0,1596,1618,23,False,False,True,False,gt_missing_before
MVI_40213,214,0,1631,1655,25,False,False,True,False,gt_missing_before
MVI_40213,216,0,1650,1656,7,False,True,False,False,gt_missing_after
MVI_40213,217,0,1656,1681,26,False,False,True,False,gt_missing_before
MVI_40213,218,0,1666,1711,46,False,True,True,True,
MVI_40213,223,0,1701,1724,24,False,False,True,False,gt_missing_before
MVI_40213,228,0,1754,1756,3,False,True,False,False,gt_missing_after
MVI_40213,229,0,1771,1790,20,False,False,False,False,gt_missing_before
MVI_40213,230,0,1781,1790,10,False,True,False,False,gt_missing_after
MVI_40241,8,0,1,19,19,False,False,True,False,gt_missing_before
MVI_40241,9,0,1,21,21,False,False,False,False,gt_missing_before
MVI_40241,10,0,1,13,13,False,False,True,False,gt_missing_before
MVI_40241,14,0,11,63,53,False,False,True,False,gt_missing_before
MVI_40241,17,0,36,85,50,False,False,True,False,gt_missing_before
MVI_40241,21,0,56,108,53,False,False,True,False,gt_missing_before
MVI_40241,24,0,76,130,55,False,False,True,False,gt_missing_before
MVI_40241,26,0,86,124,39,False,False,True,False,gt_missing_before
MVI_40241,27,0,91,101,11,False,False,True,False,gt_missing_before
MVI_40241,32,0,131,183,53,False,False,True,False,gt_missing_before
MVI_40241,33,0,144,178,35,False,True,True,True,
MVI_40241,35,0,167,206,40,False,True,True,True,
MVI_40241,37,0,198,217,20,False,True,True,True,
MVI_40241,38,0,181,230,50,False,False,True,False,gt_missing_before
MVI_40241,41,0,201,252,52,False,False,True,False,gt_missing_before
MVI_40241,42,0,211,234,24,False,False,True,False,gt_missing_before
MVI_40241,43,0,240,261,22,False,True,False,False,gt_missing_after
MVI_40241,44,0,216,266,51,False,False,False,False,gt_missing_before
MVI_40241,47,0,251,303,53,False,False,True,False,gt_missing_before
MVI_40241,48,0,266,270,5,False,False,True,False,gt_missing_before
MVI_40241,50,0,291,341,51,False,False,True,False,gt_missing_before
MVI_40241,51,0,296,346,51,False,False,True,False,gt_missing_before
MVI_40241,54,0,326,343,18,False,False,True,False,gt_missing_before
MVI_40241,59,0,401,431,31,False,True,True,True,
MVI_40241,60,0,371,428,58,False,False,True,False,gt_missing_before
MVI_40241,72,0,456,510,55,False,False,True,False,gt_missing_before
MVI_40241,74,0,486,544,59,False,False,True,False,gt_missing_before
MVI_40241,75,0,492,551,60,False,True,False,False,gt_missing_after
MVI_40241,77,0,506,519,14,False,False,True,False,gt_missing_before
MVI_40241,79,0,567,586,20,False,True,False,False,gt_missing_after
MVI_40241,80,0,526,584,59,False,False,True,False,gt_missing_before
MVI_40241,84,0,596,611,16,False,True,False,False,gt_missing_after
MVI_40241,85,0,556,609,54,False,False,True,False,gt_missing_before
MVI_40241,87,0,594,611,18,False,True,False,False,gt_missing_after
MVI_40241,88,0,566,575,10,False,False,True,False,gt_missing_before
MVI_40241,89,0,571,631,61,False,False,True,False,gt_missing_before
MVI_40241,94,0,616,675,60,False,False,True,False,gt_missing_before
MVI_40241,95,0,675,681,7,True,True,False,False,gt_missing_after
MVI_40241,105,0,701,703,3,False,False,True,False,gt_missing_before
MVI_40241,105,1,754,761,8,False,True,False,False,gt_missing_after
MVI_40241,110,0,745,786,42,False,True,False,False,gt_missing_after
MVI_40241,113,0,746,799,54,False,False,True,False,gt_missing_before
MVI_40241,127,0,881,931,51,False,False,True,False,gt_missing_before
MVI_40241,129,0,928,945,18,False,True,True,True,
MVI_40241,130,0,901,956,56,True,False,True,False,gt_missing_before
MVI_40241,133,0,967,991,25,False,True,True,True,
MVI_40241,134,0,931,986,56,False,False,True,False,gt_missing_before
MVI_40241,143,0,981,1043,63,False,False,True,False,gt_missing_before
MVI_40241,147,0,1006,1069,64,True,False,True,False,gt_missing_before
MVI_40241,149,0,1068,1086,19,True,True,False,False,gt_missing_after
MVI_40241,150,0,1045,1086,42,False,True,False,False,gt_missing_after
MVI_40241,153,0,1051,1116,66,True,False,True,False,gt_missing_before
MVI_40241,157,0,1098,1121,24,False,True,False,False,gt_missing_after
MVI_40241,158,0,1056,1121,66,False,False,False,False,gt_missing_before
MVI_40241,159,0,1076,1079,4,False,False,True,False,gt_missing_before
MVI_40241,160,0,1076,1147,72,True,False,True,False,gt_missing_before
MVI_40241,161,0,1127,1151,25,False,True,False,False,gt_missing_after
MVI_40241,164,0,1096,1115,20,False,False,True,False,gt_missing_before
MVI_40241,166,0,1106,1161,56,False,False,False,False,gt_missing_before
MVI_40241,168,0,1136,1203,68,False,False,True,False,gt_missing_before
MVI_40241,173,0,1176,1246,71,True,False,True,False,gt_missing_before
MVI_40241,179,0,1206,1275,70,True,False,True,False,gt_missing_before
MVI_40241,180,0,1216,1230,15,False,False,True,False,gt_missing_before
MVI_40241,183,0,1261,1301,41,False,True,False,False,gt_missing_after
MVI_40241,189,0,1288,1327,40,False,True,True,True,
MVI_40241,191,0,1281,1347,67,True,False,True,False,gt_missing_before
MVI_40241,193,0,1291,1297,7,False,False,True,False,gt_missing_before
MVI_40241,193,1,1305,1355,51,False,True,True,True,
MVI_40241,197,0,1333,1375,43,False,True,True,True,
MVI_40241,199,0,1336,1346,11,False,False,True,False,gt_missing_before
MVI_40241,201,0,1351,1413,63,True,False,True,False,gt_missing_before
MVI_40241,202,0,1407,1416,10,False,True,False,False,gt_missing_after
MVI_40241,208,0,1401,1464,64,True,False,True,False,gt_missing_before
MVI_40241,215,0,1451,1506,56,False,False,True,False,gt_missing_before
MVI_40241,216,0,1466,1482,17,False,False,True,False,gt_missing_before
MVI_40241,216,1,1495,1526,32,False,True,True,True,
MVI_40241,220,0,1519,1554,36,False,True,True,True,
MVI_40241,223,0,1528,1540,13,False,True,True,True,
MVI_40241,223,1,1544,1595,52,False,True,True,True,
MVI_40241,228,0,1574,1587,14,False,True,True,True,
MVI_40241,228,1,1593,1639,47,False,True,True,True,
MVI_40241,233,0,1611,1670,60,False,False,True,False,gt_missing_before
MVI_40241,234,0,1640,1666,27,False,True,False,False,gt_missing_after
MVI_40241,235,0,1637,1638,2,False,True,True,True,
MVI_40241,235,1,1644,1678,35,False,True,True,True,
MVI_40241,241,0,1691,1706,16,False,True,False,False,gt_missing_after
MVI_40241,242,0,1656,1720,65,False,False,True,False,gt_missing_before
MVI_40241,243,0,1671,1701,31,True,True,True,True,
MVI_40241,248,0,1696,1762,67,False,False,True,False,gt_missing_before
MVI_40241,251,0,1701,1766,66,False,False,True,False,gt_missing_before
MVI_40241,254,0,1736,1748,13,False,False,True,False,gt_missing_before
MVI_40241,254,1,1760,1799,40,False,True,True,True,
MVI_40241,259,0,1751,1776,26,False,False,True,False,gt_missing_before
MVI_40241,262,0,1771,1831,61,False,False,False,False,gt_missing_before
MVI_40241,266,0,1801,1870,70,False,False,True,False,gt_missing_before
MVI_40241,271,0,1836,1909,74,False,False,True,False,gt_missing_before
MVI_40241,272,0,1836,1843,8,False,False,True,False,gt_missing_before
MVI_40241,272,1,1849,1852,4,False,True,True,True,
MVI_40241,282,0,1906,1979,74,False,False,True,False,gt_missing_before
MVI_40241,284,0,1921,1937,17,False,False,True,False,gt_missing_before
MVI_40241,289,0,1946,2021,76,False,False,True,False,gt_missing_before
MVI_40241,290,0,1961,1988,28,False,False,True,False,gt_missing_before
MVI_40241,291,0,1966,2040,75,False,False,True,False,gt_missing_before
MVI_40241,294,0,1971,2050,80,False,False,True,False,gt_missing_before
MVI_40241,297,0,2001,2006,6,False,False,True,False,gt_missing_before
MVI_40241,303,0,2051,2124,74,False,False,True,False,gt_missing_before
MVI_40241,307,0,2081,2115,35,False,False,True,False,gt_missing_before
MVI_40241,310,0,2116,2186,71,False,False,True,False,gt_missing_before
MVI_40241,311,0,2181,2206,26,True,True,False,False,gt_missing_after
MVI_40241,318,0,2186,2259,74,False,False,True,False,gt_missing_before
MVI_40241,319,0,2191,2241,51,False,False,True,False,gt_missing_before
MVI_40241,322,0,2206,2261,56,False,False,True,False,gt_missing_before
MVI_40241,323,0,2206,2209,4,False,False,True,False,gt_missing_before
MVI_40241,324,0,2215,2218,4,False,True,True,True,
MVI_40241,324,1,2245,2247,3,False,True,True,True,
MVI_40241,324,2,2260,2287,28,False,True,True,True,
MVI_40241,325,0,2255,2291,37,False,True,True,True,
MVI_40241,330,0,2251,2320,70,False,False,False,False,gt_missing_before
MVI_40241,335,0,2288,2299,12,False,True,True,True,
MVI_40241,335,1,2303,2320,18,False,True,False,False,gt_missing_after
MVI_40243,2,0,1,15,15,False,False,True,False,gt_missing_before
MVI_40243,3,0,1,8,8,False,False,True,False,gt_missing_before
MVI_40243,8,0,11,28,18,False,False,True,False,gt_missing_before
MVI_40243,8,1,33,75,43,False,True,True,True,
MVI_40243,9,0,52,71,20,False,True,False,False,gt_missing_after
MVI_40243,14,0,49,106,58,False,True,True,True,
MVI_40243,15,0,52,100,49,False,True,True,True,
MVI_40243,16,0,51,91,41,False,False,True,False,gt_missing_before
MVI_40243,17,0,66,68,3,False,False,True,False,gt_missing_before
MVI_40243,17,1,73,77,5,False,True,True,True,
MVI_40243,18,0,90,98,9,False,True,True,True,
MVI_40243,18,1,103,133,31,False,True,True,True,
MVI_40243,19,0,76,86,11,False,False,True,False,gt_missing_before
MVI_40243,25,0,126,184,59,False,False,True,False,gt_missing_before
MVI_40243,28,0,136,146,11,False,False,True,False,gt_missing_before
MVI_40243,31,0,166,173,8,False,False,True,False,gt_missing_before
MVI_40243,31,1,178,222,45,False,True,True,True,
MVI_40243,42,0,267,272,6,False,True,True,True,
MVI_40243,42,1,278,320,43,False,True,True,True,
MVI_40243,43,0,261,286,26,False,False,True,False,gt_missing_before
MVI_40243,48,0,325,366,42,False,True,False,False,gt_missing_after
MVI_40243,50,0,321,341,21,True,False,True,False,gt_missing_before
MVI_40243,51,0,366,386,21,False,True,True,True,
MVI_40243,53,0,339,351,13,False,True,True,True,
MVI_40243,64,0,416,476,61,False,False,True,False,gt_missing_before
MVI_40243,66,0,426,481,56,False,False,True,False,gt_missing_before
MVI_40243,70,0,466,523,58,False,False,True,False,gt_missing_before
MVI_40243,73,0,496,553,58,False,False,True,False,gt_missing_before
MVI_40243,76,0,511,574,64,False,False,True,False,gt_missing_before
MVI_40243,84,0,576,634,59,False,False,True,False,gt_missing_before
MVI_40243,85,0,601,638,38,False,True,True,True,
MVI_40243,89,0,678,686,9,False,True,False,False,gt_missing_after
MVI_40243,90,0,631,681,51,False,False,False,False,gt_missing_before
MVI_40243,94,0,646,656,11,False,False,True,False,gt_missing_before
MVI_40243,100,0,697,708,12,False,True,True,True,
MVI_40243,100,1,712,748,37,False,True,True,True,
MVI_40243,102,0,748,771,24,False,True,True,True,
MVI_40243,108,0,771,816,46,False,False,False,False,gt_missing_before
MVI_40243,109,0,776,836,61,False,False,True,False,gt_missing_before
MVI_40243,111,0,801,858,58,False,False,True,False,gt_missing_before
MVI_40243,113,0,811,838,28,False,False,True,False,gt_missing_before
MVI_40243,114,0,816,866,51,False,False,False,False,gt_missing_before
MVI_40243,120,0,846,904,59,False,False,True,False,gt_missing_before
MVI_40243,142,0,1061,1111,51,False,True,True,True,
MVI_40243,143,0,1101,1105,5,False,True,True,True,
MVI_40243,144,0,1112,1121,10,False,True,False,False,gt_missing_after
MVI_40243,150,0,1149,1175,27,False,True,True,True,
MVI_40243,152,0,1174,1186,13,False,True,False,False,gt_missing_after
MVI_40243,154,0,1169,1181,13,False,True,True,True,
MVI_40243,155,0,1129,1147,19,False,True,True,True,
MVI_40243,156,0,1136,1186,51,False,False,True,False,gt_missing_before
MVI_40243,157,0,1198,1213,16,False,True,True,True,
MVI_40243,160,0,1187,1238,52,False,True,True,True,
MVI_40243,162,0,1187,1208,22,False,True,True,True,
MVI_40243,164,0,1201,1241,41,False,False,False,False,gt_missing_before
MVI_40243,167,0,1229,1231,3,False,True,True,True,
MVI_40243,167,1,1238,1240,3,False,True,True,True,
MVI_40243,167,2,1251,1265,15,False,True,False,False,gt_missing_after
MVI_40243,168,0,1231,1254,24,False,False,True,False,gt_missing_before
MVI_40243,169,0,1246,1265,20,False,False,False,False,gt_missing_before
MVI_40244,1,0,1,16,16,False,False,True,False,gt_missing_before
MVI_40244,2,0,1,12,12,False,False,True,False,gt_missing_before
MVI_40244,11,0,68,91,24,False,True,True,True,
MVI_40244,12,0,55,91,37,False,True,True,True,
MVI_40244,14,0,80,112,33,False,True,True,True,
MVI_40244,17,0,86,126,41,False,False,False,False,gt_missing_before
MVI_40244,19,0,91,141,51,False,False,False,False,gt_missing_before
MVI_40244,23,0,112,157,46,False,True,True,True,
MVI_40244,29,0,171,172,2,False,True,True,True,
MVI_40244,29,1,178,208,31,False,True,True,True,
MVI_40244,30,0,163,216,54,False,True,False,False,gt_missing_after
MVI_40244,33,0,191,243,53,False,False,True,False,gt_missing_before
MVI_40244,35,0,242,261,20,False,True,False,False,gt_missing_after
MVI_40244,38,0,223,238,16,False,True,True,True,
MVI_40244,38,1,242,269,28,False,True,True,True,
MVI_40244,42,0,249,274,26,False,True,True,True,
MVI_40244,50,0,276,298,23,False,False,True,False,gt_missing_before
MVI_40244,54,0,321,368,48,False,False,True,False,gt_missing_before
MVI_40244,58,0,371,421,51,False,False,True,False,gt_missing_before
MVI_40244,73,0,590,596,7,False,True,False,False,gt_missing_after
MVI_40244,74,0,541,594,54,False,False,True,False,gt_missing_before
MVI_40244,85,0,633,634,2,False,True,True,True,
MVI_40244,85,1,644,683,40,False,True,True,True,
MVI_40244,86,0,641,676,36,False,False,True,False,gt_missing_before
MVI_40244,88,0,656,713,58,False,False,True,False,gt_missing_before
MVI_40244,89,0,661,681,21,False,False,True,False,gt_missing_before
MVI_40244,91,0,696,746,51,False,False,True,False,gt_missing_before
MVI_40244,92,0,701,711,11,False,False,True,False,gt_missing_before
MVI_40244,94,0,706,759,54,False,False,True,False,gt_missing_before
MVI_40244,96,0,721,771,51,False,False,True,False,gt_missing_before
MVI_40244,99,0,757,790,34,False,True,True,True,
MVI_40244,100,0,736,743,8,False,False,True,False,gt_missing_before
MVI_40244,104,0,786,831,46,False,False,True,False,gt_missing_before
MVI_40244,110,0,836,886,51,False,False,True,False,gt_missing_before
MVI_40244,124,0,986,1035,50,False,False,True,False,gt_missing_before
MVI_40244,130,0,1046,1083,38,False,False,True,False,gt_missing_before
MVI_40244,136,0,1091,1137,47,False,False,True,False,gt_missing_before
MVI_40244,142,0,1141,1158,18,False,False,True,False,gt_missing_before
MVI_40244,143,0,1190,1208,19,False,True,True,True,
MVI_40244,145,0,1186,1244,59,False,False,True,False,gt_missing_before
MVI_40244,148,0,1232,1271,40,False,True,False,False,gt_missing_after
MVI_40244,150,0,1241,1303,63,False,False,True,False,gt_missing_before
MVI_40244,157,0,1296,1345,50,False,False,False,False,gt_missing_before
MVI_40244,158,0,1301,1345,45,False,False,False,False,gt_missing_before
MVI_40732,2,0,106,149,44,False,True,True,True,
MVI_40732,2,1,205,219,15,False,True,True,True,
MVI_40732,2,2,916,958,43,True,True,True,True,
MVI_40732,2,3,1544,1559,16,False,True,True,True,
MVI_40732,2,4,1577,1596,20,False,True,True,True,
MVI_40732,2,5,1679,1716,38,True,True,True,True,
MVI_40732,2,6,1879,1890,12,False,True,True,True,
MVI_40732,2,7,2089,2120,32,True,True,False,False,gt_missing_after
MVI_40732,5,0,1,28,28,False,False,True,False,gt_missing_before
MVI_40732,5,1,34,42,9,False,True,True,True,
MVI_40732,6,0,1,174,174,False,False,True,False,gt_missing_before
MVI_40732,7,0,1,1100,1100,False,False,True,False,gt_missing_before
MVI_40732,10,0,26,76,51,False,True,True,True,
MVI_40732,11,0,11,15,5,False,False,True,False,gt_missing_before
MVI_40732,11,1,95,120,26,False,True,True,True,
MVI_40732,11,2,130,131,2,False,True,False,False,gt_missing_after
MVI_40732,14,0,34,106,73,True,True,True,True,
MVI_40732,15,0,53,131,79,False,True,True,True,
MVI_40732,16,0,66,103,38,False,False,True,False,gt_missing_before
MVI_40732,16,1,122,123,2,False,True,True,True,
MVI_40732,16,2,225,326,102,False,True,False,False,gt_missing_after
MVI_40732,17,0,96,104,9,False,False,True,False,gt_missing_before
MVI_40732,20,0,213,216,4,False,True,True,True,
MVI_40732,23,0,256,258,3,False,True,True,True,
MVI_40732,40,0,635,647,13,False,True,True,True,
MVI_40732,40,1,745,811,67,False,True,False,False,gt_missing_after
MVI_40732,50,0,1036,1221,186,False,True,True,True,
MVI_40732,57,0,1534,1577,44,False,True,True,True,
MVI_40732,58,0,1466,1536,71,False,False,True,False,gt_missing_before
MVI_40732,59,0,1511,1564,54,False,False,True,False,gt_missing_before
MVI_40732,62,0,1719,1723,5,False,True,True,True,
MVI_40732,64,0,1785,1823,39,False,True,True,True,
MVI_40732,65,0,1756,1808,53,False,False,True,False,gt_missing_before
MVI_40732,65,1,1814,1868,55,False,True,True,True,
MVI_40732,68,0,1954,1965,12,False,True,True,True,
MVI_40732,68,1,1969,1988,20,False,True,True,True,
MVI_40732,68,2,1994,2006,13,False,True,True,True,
MVI_40732,69,0,1936,1944,9,False,False,True,False,gt_missing_before
MVI_40732,72,0,2087,2120,34,False,True,False,False,gt_missing_after
MVI_40751,2,0,10,81,72,True,True,True,True,
MVI_40751,2,1,514,688,175,False,True,True,True,
MVI_40751,2,2,694,702,9,False,True,True,True,
MVI_40751,2,3,709,714,6,False,True,True,True,
MVI_40751,2,4,735,1144,410,False,True,True,True,
MVI_40751,3,0,1,58,58,False,False,True,False,gt_missing_before
MVI_40751,4,0,43,88,46,False,True,True,True,
MVI_40751,5,0,11,29,19,False,False,True,False,gt_missing_before
MVI_40751,7,0,116,134,19,False,False,True,False,gt_missing_before
MVI_40751,7,1,147,160,14,False,True,True,True,
MVI_40751,7,2,179,275,97,False,True,True,True,
MVI_40751,8,0,455,458,4,False,True,True,True,
MVI_40751,8,1,485,489,5,False,True,True,True,
MVI_40751,8,2,508,517,10,False,True,True,True,
MVI_40751,8,3,525,548,24,False,True,True,True,
MVI_40751,8,4,555,1145,591,False,True,False,False,gt_missing_after
MVI_40751,9,0,338,371,34,False,True,True,True,
MVI_40751,11,0,316,347,32,False,False,True,False,gt_missing_before
MVI_40751,11,1,352,440,89,False,True,True,True,
MVI_40751,15,0,923,1145,223,False,True,False,False,gt_missing_after
MVI_40751,21,0,521,525,5,False,False,True,False,gt_missing_before
MVI_40751,21,1,534,1145,612,True,True,False,False,gt_missing_after
MVI_40751,23,0,601,611,11,False,True,True,True,
MVI_40751,23,1,620,623,4,False,True,True,True,
MVI_40751,28,0,1079,1081,3,False,True,True,True,
MVI_40751,28,1,1085,1099,15,False,True,True,True,
MVI_40751,29,0,1054,1076,23,False,True,True,True,
MVI_40751,31,0,861,901,41,False,False,True,False,gt_missing_before
MVI_40751,32,0,865,1036,172,False,True,True,True,
MVI_40751,33,0,996,1009,14,False,True,True,True,
MVI_40751,35,0,1059,1081,23,False,True,False,False,gt_missing_after
MVI_40751,36,0,1069,1145,77,False,True,False,False,gt_missing_after
MVI_40751,38,0,1078,1090,13,False,True,True,True,
MVI_40751,38,1,1097,1145,49,False,True,False,False,gt_missing_after
MVI_40751,41,0,1101,1145,45,False,False,False,False,gt_missing_before
MVI_40752,2,0,1,40,40,False,False,True,False,gt_missing_before
MVI_40752,4,0,6,88,83,False,False,True,False,gt_missing_before
MVI_40752,5,0,41,116,76,True,False,True,False,gt_missing_before
MVI_40752,6,0,41,72,32,False,False,True,False,gt_missing_before
MVI_40752,6,1,79,127,49,False,True,True,True,
MVI_40752,9,0,136,156,21,False,True,True,True,
MVI_40752,10,0,81,118,38,False,False,True,False,gt_missing_before
MVI_40752,10,1,122,128,7,False,True,True,True,
MVI_40752,10,2,142,147,6,False,True,True,True,
MVI_40752,11,0,86,172,87,True,False,True,False,gt_missing_before
MVI_40752,14,0,111,198,88,True,False,True,False,gt_missing_before
MVI_40752,17,0,185,230,46,False,True,True,True,
MVI_40752,20,0,171,260,90,True,False,True,False,gt_missing_before
MVI_40752,23,0,156,176,21,True,False,False,False,gt_missing_before
MVI_40752,28,0,194,199,6,False,True,True,True,
MVI_40752,28,1,204,230,27,False,True,True,True,
MVI_40752,28,2,240,268,29,False,True,True,True,
MVI_40752,29,0,206,266,61,False,True,True,True,
MVI_40752,30,0,196,280,85,True,False,True,False,gt_missing_before
MVI_40752,34,0,271,341,71,True,False,False,False,gt_missing_before
MVI_40752,36,0,333,337,5,False,True,True,True,
MVI_40752,36,1,345,346,2,False,True,True,True,
MVI_40752,36,2,358,386,29,True,True,False,False,gt_missing_after
MVI_40752,37,0,291,381,91,False,False,True,False,gt_missing_before
MVI_40752,39,0,306,385,80,True,False,True,False,gt_missing_before
MVI_40752,44,0,371,458,88,False,False,True,False,gt_missing_before
MVI_40752,45,0,371,444,74,True,False,True,False,gt_missing_before
MVI_40752,48,0,447,461,15,False,True,False,False,gt_missing_after
MVI_40752,50,0,416,496,81,False,False,False,False,gt_missing_before
MVI_40752,54,0,471,525,55,False,False,True,False,gt_missing_before
MVI_40752,55,0,471,551,81,True,False,True,False,gt_missing_before
MVI_40752,58,0,511,587,77,False,False,True,False,gt_missing_before
MVI_40752,60,0,526,570,45,False,False,True,False,gt_missing_before
MVI_40752,60,1,588,609,22,False,True,True,True,
MVI_40752,63,0,580,583,4,False,True,True,True,
MVI_40752,63,1,596,626,31,False,True,True,True,
MVI_40752,68,0,709,735,27,False,True,True,True,
MVI_40752,69,0,646,661,16,False,False,True,False,gt_missing_before
MVI_40752,69,1,670,674,5,False,True,True,True,
MVI_40752,69,2,720,729,10,True,True,True,True,
MVI_40752,71,0,725,735,11,False,True,True,True,
MVI_40752,72,0,686,761,76,False,False,True,False,gt_missing_before
MVI_40752,76,0,731,811,81,True,False,False,False,gt_missing_before
MVI_40752,78,0,710,729,20,True,False,True,False,gt_missing_before
MVI_40752,78,1,745,774,30,False,True,True,True,
MVI_40752,80,0,776,781,6,True,False,False,False,gt_missing_before
MVI_40752,81,0,791,881,91,True,False,False,False,gt_missing_before
MVI_40752,83,0,821,886,66,True,False,False,False,gt_missing_before
MVI_40752,84,0,826,836,11,False,False,True,False,gt_missing_before
MVI_40752,86,0,836,903,68,False,False,True,False,gt_missing_before
MVI_40752,86,1,909,916,8,False,True,False,False,gt_missing_after
MVI_40752,90,0,786,854,69,True,False,True,False,gt_missing_before
MVI_40752,92,0,881,944,64,True,False,True,False,gt_missing_before
MVI_40752,94,0,901,994,94,False,False,True,False,gt_missing_before
MVI_40752,96,0,951,970,20,False,False,True,False,gt_missing_before
MVI_40752,97,0,951,1034,84,False,False,True,False,gt_missing_before
MVI_40752,98,0,961,1013,53,True,False,True,False,gt_missing_before
MVI_40752,99,0,986,1074,89,True,False,True,False,gt_missing_before
MVI_40752,101,0,996,1050,55,True,False,True,False,gt_missing_before
MVI_40752,101,1,1058,1066,9,True,True,False,False,gt_missing_after
MVI_40752,102,0,1036,1066,31,False,True,True,True,
MVI_40752,103,0,1036,1114,79,False,False,True,False,gt_missing_before
MVI_40752,105,0,1101,1136,36,False,True,False,False,gt_missing_after
MVI_40752,107,0,1086,1173,88,True,False,True,False,gt_missing_before
MVI_40752,108,0,1091,1164,74,False,False,True,False,gt_missing_before
MVI_40752,108,1,1175,1176,2,False,True,True,True,
MVI_40752,111,0,1151,1213,63,True,False,True,False,gt_missing_before
MVI_40752,112,0,1166,1226,61,False,True,False,False,gt_missing_after
MVI_40752,113,0,1151,1198,48,False,False,True,False,gt_missing_before
MVI_40752,113,1,1204,1226,23,False,True,True,True,
MVI_40752,116,0,1196,1281,86,False,False,True,False,gt_missing_before
MVI_40752,121,0,1266,1346,81,True,False,True,False,gt_missing_before
MVI_40752,123,0,1291,1367,77,False,False,True,False,gt_missing_before
MVI_40752,125,0,1308,1316,9,False,True,True,True,
MVI_40752,129,0,1326,1386,61,False,False,False,False,gt_missing_before
MVI_40752,130,0,1326,1403,78,False,False,True,False,gt_missing_before
MVI_40752,132,0,1351,1427,77,False,False,True,False,gt_missing_before
MVI_40752,133,0,1361,1446,86,False,False,True,False,gt_missing_before
MVI_40752,137,0,1406,1479,74,False,False,True,False,gt_missing_before
MVI_40752,138,0,1441,1475,35,False,True,True,True,
MVI_40752,139,0,1426,1466,41,False,False,True,False,gt_missing_before
MVI_40752,140,0,1426,1506,81,False,False,True,False,gt_missing_before
MVI_40752,141,0,1441,1491,51,True,False,False,False,gt_missing_before
MVI_40752,143,0,1461,1565,105,True,False,False,False,gt_missing_before
MVI_40752,144,0,1471,1490,20,False,False,True,False,gt_missing_before
MVI_40752,146,0,1523,1591,69,False,True,True,True,
MVI_40752,147,0,1501,1536,36,True,False,False,False,gt_missing_before
MVI_40752,148,0,1506,1518,13,False,False,True,False,gt_missing_before
MVI_40752,148,1,1534,1558,25,False,True,True,True,
MVI_40752,149,0,1566,1589,24,False,True,True,True,
MVI_40752,149,1,1594,1597,4,False,True,True,True,
MVI_40752,150,0,1526,1586,61,True,False,False,False,gt_missing_before
MVI_40752,152,0,1551,1629,79,False,False,True,False,gt_missing_before
MVI_40752,153,0,1551,1651,101,True,False,False,False,gt_missing_before
MVI_40752,154,0,1581,1676,96,False,True,False,False,gt_missing_after
MVI_40752,155,0,1590,1656,67,False,True,True,True,
MVI_40752,158,0,1607,1676,70,False,True,True,True,
MVI_40752,159,0,1611,1697,87,False,False,True,False,gt_missing_before
MVI_40752,161,0,1626,1691,66,True,False,False,False,gt_missing_before
MVI_40752,163,0,1641,1730,90,False,False,True,False,gt_missing_before
MVI_40752,164,0,1744,1781,38,False,True,False,False,gt_missing_after
MVI_40752,167,0,1686,1774,89,True,False,True,False,gt_missing_before
MVI_40752,171,0,1726,1826,101,True,False,True,False,gt_missing_before
MVI_40752,173,0,1736,1796,61,True,False,False,False,gt_missing_before
